,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
3025,Harek Korgon,Secret,Bad,Red,Blond,Male,Yes,3,Nov-1980,Earth-616,Marvel,<10
3026,Vladimir Zaitsev,Secret,Bad,Brown,Blond,Male,No,1,Apr-1988,Earth-616,Marvel,<10
3027,Innsbruck the Planner,Public,Bad,Brown,Blond,Male,Yes,1,Feb-2012,Earth-616,Marvel,<10
3028,Keeper of the Flash,Secret,Bad,Green,Grey,Male,No,1,Jul-1944,Earth-616,Marvel,<10
3029,Alessandro Brannex,Non-dual,Bad,Blue,Brown,Male,Yes,2,Sep-1993,Earth-616,Marvel,<10
3030,Arnold Ogley,Secret,Bad,Brown,Brown,Male,No,1,Sep-1946,Earth-616,Marvel,<10
3031,Laufey,Non-dual,Bad,Red,Black,Male,No,7,Jan-1965,Earth-616,Marvel,<10
3032,Aya Komatsu,Secret,Bad,Black,Black,Female,Yes,9,May-1991,Earth-616,Marvel,<10
3033,Scarface Rispoli,Public,Bad,Green,Brown,Male,Yes,1,May-1941,Earth-616,Marvel,<10
3034,Cobweb,Secret,Bad,Blue,Brown,Male,No,1,Jun-1991,Earth-616,Marvel,<10
3035,Heinrich Himmler,Secret,Bad,Brown,Red,Male,No,7,Apr-1943,Earth-616,Marvel,<10
3036,Tolomaq,Public,Bad,Blue,Red,Unknown,Yes,8,Jul-1985,Earth-616,Marvel,<10
3037,Peter Stromboli,Public,Bad,Blue,Black,Male,Yes,1,Feb-1944,Earth-616,Marvel,<10
3038,Airborne,Secret,Bad,Brown,Blond,Female,Yes,2,Feb-1998,Earth-616,Marvel,<10
3039,Rupert Kemp,Secret,Bad,Brown,Black,Male,Yes,1,Aug-1977,Earth-616,Marvel,<10
3040,Herr Wolf,Public,Bad,Brown,White,Male,Yes,1,Sep-1943,Earth-616,Marvel,<10
3041,Whirlo Redlin,Secret,Bad,Grey,Magenta,Unknown,Yes,1,Dec-1963,Earth-616,Marvel,<10
3042,Ignatz Goldman,Public,Bad,Black,White,Male,Yes,1,Feb-1977,Earth-616,Marvel,<10
3043,Alan Spaulding,Public,Bad,Blue,Grey,Male,Yes,1,Jan-2007,Earth-616,Marvel,<10
3044,Ozymandias,Secret,Bad,Blue,Brown,Male,Yes,36,May-1996,Earth-616,Marvel,<100
3045,Grosso,Public,Bad,Black,Black,Male,No,1,Oct-1941,Earth-616,Marvel,<10
3046,Allegra Bazin,Secret,Bad,Blue,Brown,Unknown,Yes,16,Aug-1991,Earth-616,Marvel,<100
3047,Chelwid,Public,Bad,Blue,Blue,Male,Yes,1,Nov-2001,Earth-616,Marvel,<10
3048,Jason Roland,Public,Bad,Brown,Brown,Male,Yes,13,May-1970,Earth-616,Marvel,<100
3049,Beast of Frankenstein,Secret,Bad,Brown,Brown,Male,No,1,Jun-1944,Earth-616,Marvel,<10
3050,Cotton Mather,Secret,Bad,Red,Grey,Male,No,6,Jan-1976,Earth-616,Marvel,<10
3051,Thomas Arn,Public,Bad,Black,Black,Male,Yes,1,Aug-1981,Earth-616,Marvel,<10
3052,Blindspot,Secret,Bad,Blue,Black,Female,Yes,7,Mar-2005,Earth-616,Marvel,<10
3053,Mister Moctezuma,Public,Bad,Hazel,White,Male,Yes,1,May-2013,Earth-616,Marvel,<10
3054,Joshua Cooper,Public,Bad,Brown,Black,Male,Yes,24,Sep-1979,Earth-616,Marvel,<100
3055,Mokk,Public,Bad,Orange,No,Male,Yes,2,Jul-2011,Earth-616,Marvel,<10
3056,Demetros,Secret,Bad,Green,Black,Male,Yes,1,Apr-1974,Earth-616,Marvel,<10
3057,Condor,Secret,Bad,Photocellular,Bald,Male,No,2,Apr-1971,Earth-616,Marvel,<10
3058,Jaunt,Secret,Bad,Brown,No,Unknown,No,1,Nov-2000,Earth-616,Marvel,<10
3059,Warwolf,Secret,Bad,Brown,Red,Unknown,No,1,Jul-1991,Earth-616,Marvel,<10
3060,Clumsy Foulup,Secret,Bad,Brown,Brown,Male,No,12,May-1988,Earth-616,Marvel,<100
3061,Loop,Secret,Bad,Blue,White,Male,Yes,6,Aug-1994,Earth-616,Marvel,<10
3062,Torso,Secret,Bad,Blue,Bald,Male,No,1,Jul-1943,Earth-616,Marvel,<10
3063,Neil Streich,Non-dual,Bad,Brown,No,Male,Yes,5,Apr-2003,Earth-616,Marvel,<10
3064,Space Monster,Secret,Bad,Black,Black,Unknown,Yes,1,Feb-1949,Earth-616,Marvel,<10
3065,Orack,Secret,Bad,Black,Black,Male,Yes,3,Dec-1989,Earth-616,Marvel,<10
3066,Hoarfen,Secret,Bad,White,No,Male,Yes,1,Oct-1994,Earth-616,Marvel,<10
3067,Beryl,Non-dual,Bad,Blue,Black,Male,Yes,2,Aug-1990,Earth-616,Marvel,<10
3068,Zhang Chin,Secret,Bad,Brown,Black,Male,No,6,Jan-2009,Earth-616,Marvel,<10
3069,Ariel Tremmore,Secret,Bad,Blue,Brown,Female,Yes,3,Mar-1993,Earth-616,Marvel,<10
3070,Hamir the Hermit,Non-dual,Bad,Blue,Brown,Male,Yes,19,Aug-1963,Earth-616,Marvel,<100
3071,Sign,Secret,Bad,Black,Black,Male,Yes,2,Jul-1999,Earth-616,Marvel,<10
3072,Aqwen,Non-dual,Bad,White,Bald,Female,Yes,2,Nov-2011,Earth-616,Marvel,<10
3073,Chrell,Secret,Bad,Green,No,Male,No,3,Aug-2008,Earth-616,Marvel,<10
3074,James David,Secret,Bad,Brown,Black,Male,Yes,4,Jun-1993,Earth-616,Marvel,<10
3075,Thelius,Secret,Bad,Blue,Blond,Male,No,6,Nov-1975,Earth-616,Marvel,<10
3076,Omega Black,Secret,Bad,Brown,Black,Female,Yes,7,Jul-2012,Earth-616,Marvel,<10
3077,Cobalt-Robot,Public,Bad,Red,Blond,Unknown,Yes,2,Jul-1967,Earth-616,Marvel,<10
3078,Nidhogg,Public,Bad,Blue,Black,Male,No,8,Jan-1984,Earth-616,Marvel,<10
3079,Matt Ballors,Public,Bad,Brown,Black,Male,Yes,1,Jun-1994,Earth-616,Marvel,<10
3080,Ivich Williamson,Secret,Bad,Brown,Auburn,Female,Yes,6,Feb-1985,Earth-616,Marvel,<10
3081,Tele-fish,Public,Bad,Blue,Brown,Unknown,Yes,1,Sep-1963,Earth-616,Marvel,<10
3082,Vanadium,Non-dual,Bad,Brown,No,Unknown,Yes,1,Oct-1997,Earth-616,Marvel,<10
3083,Jasper Sitwell,Secret,Bad,Brown,Black,Male,No,7,Nov-1996,Earth-616,Marvel,<10
3084,Impact,Public,Bad,Brown,Black,Unknown,Yes,1,Nov-2008,Earth-616,Marvel,<10
3085,Jacques Laval,Secret,Bad,Variable,Black,Male,Yes,1,Feb-1942,Earth-616,Marvel,<10
3086,Christina Carr,Secret,Bad,Blue,Black,Female,Yes,2,Sep-1999,Earth-616,Marvel,<10
3087,Salome,Public,Bad,Brown,Blond,Female,No,1,Apr-1975,Earth-616,Marvel,<10
3088,Kelse Fenton,Secret,Bad,Blue,Blond,Male,Yes,1,Apr-1941,Earth-616,Marvel,<10
3089,Lee Switzler,Non-dual,Bad,Brown,Blond,Male,Yes,6,Jan-1978,Earth-616,Marvel,<10
3090,Monster,Secret,Bad,Black,Brown,Male,Yes,3,Aug-2010,Earth-616,Marvel,<10
3091,Tudo Sokuto,Secret,Bad,Brown,Black,Male,Yes,2,Nov-1993,Earth-616,Marvel,<10
3092,Molokai,Secret,Bad,Brown,White,Male,Yes,6,Apr-1991,Earth-616,Marvel,<10
3093,William Taurens,Public,Bad,Brown,Brown,Male,Yes,38,Jul-1971,Earth-616,Marvel,<100
3094,Planner,Non-dual,Bad,Brown,Brown,Male,Yes,2,Mar-1967,Earth-616,Marvel,<10
3095,Jack Hazzard,Secret,Bad,Blue,Blond,Male,Yes,2,Nov-1986,Earth-616,Marvel,<10
3096,Mercedes,Public,Bad,Red,Black,Female,Yes,1,Oct-2008,Earth-616,Marvel,<10
3097,Nergal,Secret,Bad,Black,Red,Unknown,Yes,2,Sep-1973,Unknown,Marvel,<10
3098,Death,Secret,Bad,Blue,Blond,Male,No,1,Jun-2013,Earth-616,Marvel,<10
3099,Ivan Kragoff,Secret,Bad,Brown,Grey,Male,Yes,71,Apr-1963,Earth-616,Marvel,<100
3100,Viktor,Secret,Bad,Blue,Black,Male,No,2,Aug-2004,Earth-616,Marvel,<10
3101,Virtual Reality,Secret,Bad,Orange,Bald,Male,Yes,2,Oct-1991,Earth-616,Marvel,<10
3102,Katherine Petrezyn,Secret,Bad,White,Black,Female,No,4,Dec-1992,Earth-616,Marvel,<10
3103,Gustav Hauptmann,Public,Bad,Blue,Brown,Unknown,No,7,Apr-1969,Earth-616,Marvel,<10
3104,Shorty,Public,Bad,Brown,No,Male,Yes,1,Dec-1939,Earth-616,Marvel,<10
3105,Threadgold,Public,Bad,Brown,Grey,Male,Yes,3,Feb-1995,Earth-616,Marvel,<10
3106,Yang,Public,Bad,Green,Black,Male,Yes,4,May-2003,Earth-616,Marvel,<10
3107,Gambler,Secret,Bad,Blue,Black,Male,No,1,Jul-1948,Earth-616,Marvel,<10
3108,Ooru,Secret,Bad,White,Black,Male,No,1,Dec-1968,Earth-616,Marvel,<10
3109,Tai,Public,Bad,Brown,Black,Female,Yes,23,Dec-1989,Earth-616,Marvel,<100
3110,Scatterbrain,Secret,Bad,Red,Black,Male,Yes,1,May-1988,Earth-616,Marvel,<10
3111,Danielle Forte,Secret,Bad,Pink,No,Female,Yes,9,Oct-1990,Earth-616,Marvel,<10
3112,Anton Devere,Secret,Bad,Blue,Black,Male,No,1,Mar-1942,Earth-616,Marvel,<10
3113,Mary Varnheim,Public,Bad,Blue,Red,Female,Yes,6,Sep-1946,Earth-616,Marvel,<10
3114,Thera,Secret,Bad,Brown,Black,Female,No,2,Sep-1994,Earth-616,Marvel,<10
3115,Charles Last,Secret,Bad,Red,Black,Male,Yes,7,May-1986,Earth-616,Marvel,<10
3116,Lawrence Evans,Public,Bad,Brown,White,Male,Yes,2,Nov-1996,Earth-616,Marvel,<10
3117,Allen Marc Yuric,Secret,Bad,Brown,Brown,Male,No,9,Oct-1991,Earth-616,Marvel,<10
3118,Maxwell Mordius,Public,Bad,Black,Bald,Male,Yes,1,May-1968,Earth-616,Marvel,<10
3119,Michael Badilino,Secret,Bad,Brown,Black,Male,No,78,Jan-1992,Earth-616,Marvel,<100
3120,Quoggoth,Non-dual,Bad,Variable,No,Unknown,Yes,1,Apr-2009,Earth-616,Marvel,<10
3121,Repulse,Secret,Bad,Green,Black,Female,No,1,Jul-2011,Earth-616,Marvel,<10
3122,Kurt Gerhardt,Secret,Bad,Brown,Brown,Male,Yes,17,Oct-1990,Earth-616,Marvel,<100
3123,Doctor Narr,Public,Bad,Yellow,White,Male,No,1,Jun-1940,Earth-616,Marvel,<10
3124,Cal Brunder,Non-dual,Bad,Blue,Black,Male,Yes,1,Oct-1939,Earth-616,Marvel,<10
3125,Zakim Karzai,Public,Bad,Blue,Brown,Male,No,3,Aug-2006,Earth-616,Marvel,<10
3126,Adam Fisher,Secret,Bad,Blue,Black,Male,Yes,3,Nov-1996,Earth-616,Marvel,<10
3127,Maxwell Wilson,Public,Bad,Black,Black,Male,Yes,1,Aug-1992,Earth-616,Marvel,<10
3128,Sawyer,Public,Bad,Black,Blond,Male,Yes,1,Sep-1962,Earth-616,Marvel,<10
3129,Dontrell Hamilton,Secret,Bad,Brown,Black,Male,Yes,6,Dec-1975,Earth-616,Marvel,<10
3130,Aquarius,Public,Bad,Green,Blond,Male,Yes,1,Jul-1998,Earth-616,Marvel,<10
3131,Freak,Secret,Bad,Blue,No,Male,Yes,9,Feb-2008,Earth-616,Marvel,<10
3132,Hand of Five,Secret,Bad,Brown,No,Unknown,Yes,3,Oct-1979,Earth-616,Marvel,<10
3133,Tolometh,Secret,Bad,Red,Green,Unknown,Yes,2,Jun-1995,Earth-616,Marvel,<10
3134,Minotaur,Secret,Bad,Brown,Green,Male,Yes,3,Jun-1965,Earth-616,Marvel,<10
3135,Aeish,Secret,Bad,Black,Blond,Female,Yes,1,Oct-1992,Earth-616,Marvel,<10
3136,Damos,Public,Bad,Black,Black,Male,Yes,1,Dec-1986,Earth-616,Marvel,<10
3137,Spike Green,Non-dual,Bad,White,Brown,Male,Yes,1,May-1940,Earth-616,Marvel,<10
3138,Devil-Spider,Secret,Bad,Brown,Blond,Male,Yes,2,Jan-2013,Earth-616,Marvel,<10
3139,Supramor,Secret,Bad,Green,Grey,Male,Yes,3,May-1965,Earth-616,Marvel,<10
3140,Filius Omen,Public,Bad,Blue,Black,Male,Yes,2,Jun-1973,Earth-616,Marvel,<10
3141,Nicolette Giroux,Public,Bad,Blue,Brown,Female,Yes,5,Nov-1999,Earth-616,Marvel,<10
3142,Rana Philips,Secret,Bad,Yellow,Green,Female,No,4,Oct-2009,Earth-616,Marvel,<10
3143,Andrew Forson,Non-dual,Bad,Blue,Blond,Male,Yes,30,May-2011,Earth-616,Marvel,<100
3144,Johnny Jerome,Public,Bad,Blue,Black,Male,Yes,1,Oct-1984,Earth-616,Marvel,<10
3145,Mister McClure,Secret,Bad,Brown,Black,Unknown,Yes,1,Jun-1942,Unknown,Marvel,<10
3146,Leo,Secret,Bad,Blue,Brown,Male,Yes,1,Jul-1998,Earth-616,Marvel,<10
3147,Ramses,Public,Bad,Black,Black,Male,Yes,6,Mar-1977,Earth-616,Marvel,<10
3148,BlackJack,Secret,Bad,Blue,Black,Male,No,1,Mar-1941,Earth-616,Marvel,<10
3149,Paxton Page,Secret,Bad,Blue,White,Male,No,6,Sep-1969,Earth-616,Marvel,<10
3150,Eddie Lorey,Secret,Bad,Blue,Black,Male,Yes,1,Jan-1942,Earth-616,Marvel,<10
3151,Tuzun Thune,Secret,Bad,Brown,White,Male,Yes,2,Mar-1995,Earth-616,Marvel,<10
3152,Hideko Takata,Public,Bad,Brown,Black,Female,Yes,11,Mar-1986,Earth-616,Marvel,<100
3153,Thulsa Doom,Secret,Bad,Blue,White,Male,Yes,19,Apr-1972,Earth-616,Marvel,<100
3154,Nessus,Public,Bad,White,Brown,Male,No,5,May-1990,Earth-616,Marvel,<10
3155,Chester Orsen,Public,Bad,Blue,Black,Male,Yes,1,May-1940,Earth-616,Marvel,<10
3156,Parker,Public,Bad,Blue,Brown,Male,Yes,1,Sep-1964,Earth-616,Marvel,<10
3157,Seward Trainer,Non-dual,Bad,Brown,Brown,Male,No,52,Jan-1995,Earth-616,Marvel,<100
3158,Lucas Brand,Secret,Bad,Red,Brown,Male,Yes,12,Jun-1973,Earth-616,Marvel,<100
3159,Alistaire Stuart,Non-dual,Bad,Variable,Variable,Male,Yes,72,Mar-1989,Earth-616,Marvel,<100
3160,Fasolt,Public,Bad,Black,Orange,Male,Yes,1,Apr-1998,Earth-616,Marvel,<10
3161,Mrs. Zeke,Public,Bad,Blue,Blond,Female,No,2,Jan-2009,Earth-616,Marvel,<10
3162,Predator,Secret,Bad,Red,Green,Male,Yes,6,Jul-1985,Earth-616,Marvel,<10
3163,Silver Death,Secret,Bad,Black,Black,Male,No,6,Feb-1986,Earth-616,Marvel,<10
3164,Costeau,Public,Bad,Brown,Brown,Male,Yes,1,Apr-1973,Earth-616,Marvel,<10
3165,Professor Marko,Public,Bad,Blue,Grey,Male,No,1,Aug-1954,Earth-616,Marvel,<10
3166,Helen Bach,Secret,Bad,Brown,Brown,Female,Yes,4,Apr-1997,Earth-616,Marvel,<10
3167,Kioto,Public,Bad,Photocellular,Black,Male,No,1,Sep-1943,Earth-616,Marvel,<10
3168,Rex Griffin,Secret,Bad,Black,Brown,Male,No,3,Sep-1968,Earth-616,Marvel,<10
3169,Montague Hale,Secret,Bad,Yellow,Black,Male,Yes,4,Feb-1970,Earth-616,Marvel,<10
3170,Blindside,Secret,Bad,Blue,Red,Male,No,3,Aug-1988,Earth-616,Marvel,<10
3171,Skeletron,Secret,Bad,Blue,No,Male,Yes,9,Dec-1993,Earth-616,Marvel,<10
3172,Jaime Zaid,Secret,Bad,White,Black,Male,Yes,1,Jul-1999,Earth-616,Marvel,<10
3173,Orrgo,Public,Bad,White,No,Male,Yes,8,Nov-1961,Earth-616,Marvel,<10
3174,Micah Synn,Public,Bad,Blue,Black,Male,Yes,11,Jan-1984,Earth-616,Marvel,<100
3175,Singularity,Secret,Bad,Photocellular,Purple,Male,No,1,Jul-2011,Earth-616,Marvel,<10
3176,Yellow Claw,Secret,Bad,Blue,Black,Male,No,1,Mar-1945,Earth-616,Marvel,<10
3177,Radium,Non-dual,Bad,Brown,No,Unknown,Yes,1,Nov-1997,Earth-616,Marvel,<10
3178,Simon Bretnor,Secret,Bad,Red,Blond,Male,No,3,Oct-1975,Earth-616,Marvel,<10
3179,Doctor Throttle,Secret,Bad,Green,Black,Male,Yes,1,Jun-1945,Earth-616,Marvel,<10
3180,God-Killer,Secret,Bad,Blue,Blond,Unknown,Yes,4,Mar-2009,Earth-616,Marvel,<10
3181,Speedo,Public,Bad,Blue,Black,Male,Yes,1,Aug-1988,Earth-616,Marvel,<10
3182,Daisy,Secret,Bad,Yellow,Blond,Female,Yes,2,Jun-2007,Earth-616,Marvel,<10
3183,Rebecca Lauria,Public,Bad,Brown,Brown,Female,No,1,Mar-2005,Earth-616,Marvel,<10
3184,Lloigoroth,Secret,Bad,Green,No,Unknown,Yes,2,Sep-1992,Earth-616,Marvel,<10
3185,Ariana Saddiqi,Secret,Bad,White,Blond,Female,Yes,16,Jan-1988,Earth-616,Marvel,<100
3186,Frankie,Public,Bad,Red,White,Male,Yes,1,May-2005,Earth-616,Marvel,<10
3187,Grigor Ivanovich Pchelintsov,Public,Bad,Blue,White,Male,Yes,2,Feb-2005,Earth-616,Marvel,<10
3188,Cluster,Secret,Bad,Red,No,Male,Yes,2,Jan-2000,Earth-616,Marvel,<10
3189,Charybdis,Public,Bad,White,Black,Female,Yes,2,Sep-1970,Earth-616,Marvel,<10
3190,Gary Buser,Secret,Bad,Brown,Brown,Male,No,10,Nov-1967,Earth-616,Marvel,<10
3191,Jaafar Yoosuf,Secret,Bad,Brown,Blond,Male,Yes,5,Nov-2007,Earth-616,Marvel,<10
3192,Arthur Perry,Non-dual,Bad,Brown,Blond,Male,No,5,Sep-1986,Earth-616,Marvel,<10
3193,Jeffrey Piper,Public,Bad,Brown,Black,Male,Yes,4,Jan-1997,Earth-616,Marvel,<10
3194,Umbu,Secret,Bad,Brown,No,Unknown,Yes,5,Dec-1968,Earth-616,Marvel,<10
3195,Mocuepa Tlalticpactli,Secret,Bad,Brown,Black,Male,Yes,3,Sep-1961,Earth-616,Marvel,<10
3196,Bristle,Secret,Bad,Red,Brown,Male,Yes,3,Mar-1994,Earth-616,Marvel,<10
3197,Ripper,Secret,Bad,Silver,White,Female,No,4,May-1996,Earth-616,Marvel,<10
3198,Jalfaha Dahn,Public,Bad,Blue,Grey,Male,Yes,1,Nov-1992,Earth-616,Marvel,<10
3199,Marina Caches,Public,Bad,Black,Black,Female,Yes,8,Oct-1997,Earth-616,Marvel,<10
3200,Professor Torture,Secret,Bad,Brown,Black,Male,No,1,Aug-1942,Earth-616,Marvel,<10
3201,Indali,Public,Bad,White,Black,Female,Yes,1,Aug-2011,Earth-616,Marvel,<10
3202,Seidring,Public,Bad,Blue,Brown,Male,Yes,4,Mar-1966,Earth-616,Marvel,<10
3203,Xaos,Secret,Bad,Blue,Black,Female,Yes,4,May-1994,Earth-616,Marvel,<10
3204,Anneka,Non-dual,Bad,Blue,Brown,Female,Yes,12,May-1986,Earth-616,Marvel,<100
3205,Mike Malone,Non-dual,Bad,Yellow,Bald,Male,No,1,Oct-1939,Earth-616,Marvel,<10
3206,Robot Gamma,Secret,Bad,Brown,Brown,Unknown,No,2,Jun-1966,Earth-616,Marvel,<10
3207,Lewis Hamilton,Public,Bad,Brown,Blond,Male,Yes,2,Dec-1997,Earth-616,Marvel,<10
3208,Njeri Damphousse,Secret,Bad,Brown,Black,Female,Yes,3,Jun-2005,Earth-616,Marvel,<10
3209,Candi,Secret,Bad,Brown,Brown,Female,Yes,17,Feb-1985,Earth-616,Marvel,<100
3210,Buford Hollis,Secret,Bad,Green,No,Male,No,1,Jan-2009,Earth-616,Marvel,<10
3211,Ruthar,Non-dual,Bad,Blue,Black,Male,Yes,1,Nov-1988,Earth-616,Marvel,<10
3212,Gustave Kucharsky,Public,Bad,Brown,Blond,Male,No,5,Jul-2004,Earth-616,Marvel,<10
3213,Jalome Beacher,Secret,Bad,Brown,Black,Male,No,17,Jan-1986,Earth-616,Marvel,<100
3214,Dolores Downing,Public,Bad,Brown,Brown,Female,No,1,Nov-2011,Earth-616,Marvel,<10
3215,Davis,Public,Bad,Brown,Black,Male,No,2,Jan-2003,Earth-616,Marvel,<10
3216,Ted Wertz,Public,Bad,Green,Black,Male,Yes,1,Oct-2001,Earth-616,Marvel,<10
3217,Luke Bowie,Public,Bad,Hazel,Black,Male,No,1,Mar-1945,Earth-616,Marvel,<10
3218,Biggie Benson,Non-dual,Bad,White,Red,Male,No,4,Dec-1968,Earth-616,Marvel,<10
3219,Jinku,Secret,Bad,Black,Black,Male,Yes,9,May-1964,Earth-616,Marvel,<10
3220,Tim Boo Ba,Secret,Bad,Purple,Black,Male,Yes,5,Feb-1962,Earth-616,Marvel,<10
3221,Atar,Secret,Bad,Red,Brown,Male,Yes,1,May-2003,Earth-616,Marvel,<10
3222,Blackbeard,Secret,Bad,Blue,Black,Male,Yes,1,Mar-1946,Earth-616,Marvel,<10
3223,Leslie Dean,Secret,Bad,Blue,Blond,Female,No,24,Jul-2003,Earth-616,Marvel,<100
3224,Nighteyes,Secret,Bad,White,Blond,Male,Yes,1,Aug-2000,Earth-616,Marvel,<10
3225,Matilda,Secret,Bad,Brown,Grey,Female,Yes,1,Aug-1942,Earth-616,Marvel,<10
3226,Nostume,Secret,Bad,Black,White,Male,No,3,Aug-1985,Earth-616,Marvel,<10
3227,John Nash,Public,Bad,Blue,Blond,Male,Yes,1,Aug-1996,Earth-616,Marvel,<10
3228,Anthony Serba,Secret,Bad,Blue,White,Male,No,2,Sep-1975,Earth-616,Marvel,<10
3229,Jonathan Rickman,Public,Bad,Black,No,Male,No,2,Sep-1999,Earth-616,Marvel,<10
3230,Lili Penrose,Secret,Bad,White,Blond,Female,Yes,6,Nov-2004,Earth-616,Marvel,<10
3231,Raak,Public,Bad,Brown,Brown,Male,Yes,6,Oct-1983,Earth-616,Marvel,<10
3232,Judy Parks,Secret,Bad,Black,Bald,Female,Yes,4,Apr-1977,Earth-616,Marvel,<10
3233,Aaron Soames,Secret,Bad,Blue,White,Male,No,3,Nov-1980,Earth-616,Marvel,<10
3234,Endgame,Secret,Bad,Red,Bald,Unknown,Yes,3,Jul-2011,Earth-616,Marvel,<10
3235,Vorster,Public,Bad,Black,Blond,Male,Yes,1,Jun-2011,Earth-616,Marvel,<10
3236,Bowman,Secret,Bad,Blue,Brown,Male,Yes,12,Jun-2005,Earth-616,Marvel,<100
3237,Mister Schores,Secret,Bad,Green,Bald,Male,Yes,1,Dec-1942,Earth-616,Marvel,<10
3238,Ballistik,Public,Bad,Blue,Red,Female,Yes,2,Dec-1993,Earth-616,Marvel,<10
3239,Eric Williams,Public,Bad,Blue,Grey,Male,Yes,92,May-1968,Earth-616,Marvel,<100
3240,Donald Planet,Secret,Bad,Brown,Brown,Male,Yes,1,Nov-1982,Earth-616,Marvel,<10
3241,Killer,Public,Bad,Brown,Red,Unknown,No,1,Jul-1954,Earth-616,Marvel,<10
3242,Megan McLaren,Public,Bad,Green,Blond,Female,Yes,10,Apr-1997,Earth-616,Marvel,<10
3243,Roy James,Non-dual,Bad,Brown,Black,Male,Yes,1,Mar-1947,Earth-616,Marvel,<10
3244,Connor Laughlin,Non-dual,Bad,Blue,Brown,Male,Yes,1,Feb-2005,Earth-616,Marvel,<10
3245,Sagbata,Secret,Bad,Brown,White,Male,Yes,4,May-1990,Earth-616,Marvel,<10
3246,Xennon,Secret,Bad,Red,Brown,Unknown,Yes,2,Dec-2005,Earth-616,Marvel,<10
3247,William Scott,Public,Bad,Blue,Black,Male,No,3,Oct-1981,Earth-616,Marvel,<10
3248,Ulysses,Secret,Bad,Green,Brown,Male,No,4,Aug-1993,Earth-616,Marvel,<10
3249,Mzee,Secret,Bad,Yellow,No,Male,Yes,6,Dec-2012,Earth-616,Marvel,<10
3250,Brad Wolfe,Non-dual,Bad,Brown,Brown,Male,Yes,1,May-1982,Earth-616,Marvel,<10
3251,David Anthony Rice,Secret,Bad,Red,Black,Male,Yes,3,Nov-1994,Earth-616,Marvel,<10
3252,Melinda Pressman,Non-dual,Bad,Blue,Brown,Female,Yes,1,Aug-1997,Earth-616,Marvel,<10
3253,Ace Maxwell,Non-dual,Bad,Blue,Black,Male,Yes,1,Mar-1946,Earth-616,Marvel,<10
3254,Baron Karza,Non-dual,Bad,Red,Black,Male,Yes,47,Jan-1979,Earth-616,Marvel,<100
3255,Ivan Bezukhov,Secret,Bad,Blue,Black,Male,Yes,5,Jan-2010,Earth-616,Marvel,<10
3256,Sekmeht Conoway,Public,Bad,Brown,Black,Female,Yes,3,Feb-1999,Earth-616,Marvel,<10
3257,Hzzhzz,Public,Bad,Yellow,Orange,Male,Yes,1,Feb-2008,Earth-616,Marvel,<10
3258,Malcolm Whitman,Non-dual,Bad,Red,Brown,Male,Yes,1,Jun-2002,Earth-616,Marvel,<10
3259,Brander,Secret,Bad,Black,Bald,Male,Yes,1,Dec-1942,Earth-616,Marvel,<10
3260,Jan,Public,Bad,Black,Brown,Female,Yes,1,Jul-1981,Earth-616,Marvel,<10
3261,Mister Prast,Public,Bad,Brown,Grey,Male,Yes,3,Aug-2007,Earth-616,Marvel,<10
3262,George Tarleton,Public,Bad,White,Brown,Male,Yes,140,Sep-1967,Earth-616,Marvel,<250
3263,Hawkshaw,Secret,Bad,Blue,Brown,Male,Yes,11,Oct-1988,Earth-616,Marvel,<100
3264,Thyrio,Secret,Bad,Blue,Black,Male,Yes,2,Apr-1981,Earth-616,Marvel,<10
3265,Akiniko,Public,Bad,Yellow,Black,Male,Yes,1,Nov-1998,Earth-616,Marvel,<10
3266,Googam,Secret,Bad,Red,No,Male,Yes,10,May-1961,Earth-616,Marvel,<10
3267,Foreman,Secret,Bad,Blue,White,Male,Yes,1,May-1971,Earth-616,Marvel,<10
3268,Angeline Kutter,Public,Bad,Blue,Red,Female,Yes,2,Jun-1992,Earth-616,Marvel,<10
3269,Albert Gaines,Secret,Bad,Green,Blond,Male,No,2,May-2011,Earth-616,Marvel,<10
3270,Elysia,Secret,Bad,Hazel,Black,Female,No,3,Jun-2000,Earth-616,Marvel,<10
3271,Kevin MacTaggert,Secret,Bad,White,No,Male,Yes,27,Mar-1979,Earth-616,Marvel,<100
3272,Steven Levins,Secret,Bad,Blue,No,Male,No,29,Jan-1992,Earth-616,Marvel,<100
3273,Turac,Non-dual,Bad,Red,Bald,Male,No,9,Sep-1973,Earth-616,Marvel,<10
3274,Piper Dali,Secret,Bad,Yellow,Black,Female,Yes,8,Jul-2008,Earth-616,Marvel,<10
3275,El Dorado,Secret,Bad,Blue,Blond,Male,Yes,2,May-2006,Earth-616,Marvel,<10
3276,Mercenary,Secret,Bad,Brown,Brown,Male,Yes,1,Sep-1977,Earth-616,Marvel,<10
3277,Hobgoblin,Secret,Bad,Brown,Black,Male,No,2,Jan-2013,Earth-616,Marvel,<10
3278,Frank,Public,Bad,Blue,White,Male,Yes,1,Feb-1988,Earth-616,Marvel,<10
3279,Centauria,Public,Bad,Black,Blue,Female,No,1,Nov-1981,Earth-616,Marvel,<10
3280,George Baker,Secret,Bad,Red,Bald,Male,Yes,19,Nov-1994,Earth-616,Marvel,<100
