,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
9763,Samuel Yates,Public,Bad,Brown,Brown,Male,No,4,May/2000,New Earth,DC,<10
9776,Jack of Spades II,Secret,Bad,Brown,Black,Male,Yes,1,Jun/1979,Earth-One,DC,<10
9779,Warbox,Public,Bad,Photocellular,No,Male,Yes,2,Nov/2007,New Earth,DC,<10
9782,Sebastian Blood VIII,Secret,Bad,Grey,Black,Male,No,35,Jul/1982,New Earth,DC,<100
9785,Matvei Rodor,Public,Bad,Blue,Red,Male,Yes,2,Mar/1988,New Earth,DC,<10
9788,Wildebeest I,Secret,Bad,Brown,Black,Male,Yes,1,Jul/1981,New Earth,DC,<10
9790,Crimson Star,Secret,Bad,Blue,Auburn,Male,Yes,1,Nov/1981,New Earth,DC,<10
9794,Steven Hazard,Public,Bad,Blue,Blond,Male,No,8,Oct/2007,New Earth,DC,<10
9804,Alisa Adams,Public,Bad,Brown,Brown,Female,Yes,4,Jun/2010,New Earth,DC,<10
9811,Ira Quimby,Public,Bad,Blue,Brown,Male,Yes,32,Nov/1963,New Earth,DC,<100
9820,Bedbug,Secret,Bad,Red,Brown,Male,Yes,5,Jan/2011,New Earth,DC,<10
9822,Belthera,Secret,Bad,Blue,White,Female,Yes,6,Aug/2007,New Earth,DC,<10
9834,Hector Hammond,Public,Bad,Blue,Brown,Male,Yes,78,Apr/1961,New Earth,DC,<100
9839,Calcium,Secret,Bad,Photocellular,Red,Male,Yes,1,Jul/1963,New Earth,DC,<10
9840,Eclipso,Secret,Bad,Red,Black,Male,Yes,131,Jul/1963,New Earth,DC,<250
9855,Jordan Wylie,Public,Bad,Blue,Brown,Male,Yes,6,Jan/1992,New Earth,DC,<10
9861,Choronzon,Public,Bad,Black,Black,Male,Yes,11,Apr/1989,New Earth,DC,<100
9866,Jezebel Jet,Public,Bad,Brown,Red,Female,No,13,Oct/2006,New Earth,DC,<100
9888,Ward Gilbert,Secret,Bad,Blue,Brown,Male,Yes,3,Sep/1982,New Earth,DC,<10
9890,Expediter,Secret,Bad,Gold,Black,Male,No,4,Dec/2009,New Earth,DC,<10
9896,Roy G. Bivolo,Secret,Bad,Grey,Black,Male,No,31,Jun/1980,New Earth,DC,<100
9898,Shadowy Mister Evans,Secret,Bad,Blue,Black,Male,Yes,1,Sep/1991,New Earth,DC,<10
9930,Terrence Bolatinsky,Secret,Bad,Blue,Blond,Male,Yes,13,Apr/2008,New Earth,DC,<100
9931,Arvin Halliday,Public,Bad,Blue,Black,Male,No,9,Jan/2010,New Earth,DC,<10
9932,Abel Tarrant,Secret,Bad,Blue,Brown,Male,No,30,Sep/1963,New Earth,DC,<100
9933,Tempter,Public,Bad,Black,Black,Male,Yes,2,Feb/1972,New Earth,DC,<10
9938,Mark Sunderland,Secret,Bad,Blue,Blond,Male,Yes,4,Dec/2009,New Earth,DC,<10
9942,Java,Public,Bad,Black,Black,Male,Yes,76,Jan/1965,New Earth,DC,<100
9945,Crackle,Secret,Bad,Blue,Brown,Male,Yes,1,May/1998,New Earth,DC,<10
9955,Daniel Brickwell,Public,Bad,Red,White,Male,Yes,19,Sep/2004,New Earth,DC,<100
9968,Anansa,Public,Bad,Blue,White,Female,Yes,2,Mar/1995,New Earth,DC,<10
9986,Venus Sivana,Public,Bad,Blue,Blond,Female,Yes,3,Nov/2006,New Earth,DC,<10
9988,Edward Hwang,Public,Bad,Brown,Black,Male,No,5,Sep/2007,New Earth,DC,<10
9995,Mister Terrible,Secret,Bad,Black,Brown,Male,Yes,14,Nov/2005,New Earth,DC,<100
9997,Wade Eiling,Public,Bad,Red,Brown,Male,Yes,95,Mar/1987,New Earth,DC,<100
10002,Sky Pirate,Secret,Bad,Blue,Black,Male,Yes,6,Aug/1947,New Earth,DC,<10
10005,Maxwell Cort,Secret,Bad,Orange,Black,Male,No,5,Sep/1990,New Earth,DC,<10
10010,Brainiac 4,Secret,Bad,Green,Blond,Female,Yes,5,Aug/1998,Unknown,DC,<10
10031,Jonathan Dubrovny,Secret,Bad,Black,White,Male,Yes,10,Sep/1965,New Earth,DC,<10
10032,Angelo Bend,Secret,Bad,Brown,Brown,Male,Yes,29,May/2002,New Earth,DC,<100
10038,Jaculi II,Secret,Bad,Blue,Black,Female,No,2,Sep/1988,New Earth,DC,<10
10054,Nicholas Scratch,Public,Bad,Green,Black,Male,Yes,15,Dec/1998,New Earth,DC,<100
10059,Jerrie Rathaway,Public,Bad,Black,Red,Female,Yes,1,Nov/1989,New Earth,DC,<10
10061,Chillblaine IV,Secret,Bad,Brown,Blond,Male,No,5,Apr/1996,New Earth,DC,<10
10063,Victor Sono,Public,Bad,Photocellular,Brown,Male,Yes,1,Mar/2008,New Earth,DC,<10
10066,Alexander Burgess,Public,Bad,Brown,Red,Male,Yes,4,Jan/1989,New Earth,DC,<10
10067,Anthony Ivo,Secret,Bad,Blue,Black,Male,Yes,57,Jul/1960,New Earth,DC,<100
10069,Mister Finish,Secret,Bad,Red,Brown,Male,Yes,1,Sep/1997,New Earth,DC,<10
10072,Sakki,Secret,Bad,Red,Black,Male,Yes,4,Mar/2002,New Earth,DC,<10
10075,Wade LaFarge,Secret,Bad,Blue,Grey,Male,No,10,Oct/1994,New Earth,DC,<10
10077,Ayrn,Public,Bad,Black,Black,Male,Yes,3,Aug/1977,New Earth,DC,<10
10078,Dro Dorno,Public,Bad,Hazel,Black,Male,Yes,1,Nov/1962,New Earth,DC,<10
10080,Penthesilea,Public,Bad,Brown,Brown,Female,No,9,Aug/1989,New Earth,DC,<10
10092,Peter Mortimer,Secret,Bad,Black,Brown,Male,No,9,Feb/1968,New Earth,DC,<10
10095,Roger Elliot,Secret,Bad,Green,Blond,Male,No,6,Feb/2003,New Earth,DC,<10
10101,Henry Henshaw,Secret,Bad,Blue,Black,Male,Yes,96,May/1990,New Earth,DC,<100
10108,Thaddeus Hoskins,Secret,Bad,Blue,Black,Male,Yes,1,Dec/1998,New Earth,DC,<10
10116,Giggs,Public,Bad,Green,Grey,Male,Yes,5,Oct/2006,New Earth,DC,<10
10122,Trogg,Secret,Bad,Brown,Black,Male,Yes,20,Jan/1993,New Earth,DC,<100
10134,Simon Petrarch,Secret,Bad,Blue,Black,Male,Yes,3,Oct/1990,New Earth,DC,<10
10144,Alexandra Allston,Secret,Bad,Brown,White,Female,Yes,8,Sep/2004,New Earth,DC,<10
10147,Bizarro Hawkgirl,Secret,Bad,Blue,Brown,Female,Yes,4,Nov/2007,New Earth,DC,<10
10148,Professor Ojo,Secret,Bad,Red,Black,Male,Yes,4,Aug/1977,New Earth,DC,<10
10149,Psykosis,Secret,Bad,Brown,Brown,Male,Yes,1,Jan/1999,New Earth,DC,<10
10152,Delores Stebbins,Secret,Bad,Black,Red,Female,Yes,4,Feb/2011,New Earth,DC,<10
10157,Steven Brockman,Public,Bad,Black,Brown,Male,Yes,1,Dec/1986,New Earth,DC,<10
10161,Mister Keeper,Secret,Bad,Brown,Brown,Male,Yes,7,Dec/1942,New Earth,DC,<10
10162,Gaius Marcus,Secret,Bad,Brown,Blond,Male,Yes,11,Sep/1996,New Earth,DC,<100
10170,Setag Retss,Public,Bad,Violet,Bald,Male,Yes,3,Aug/2007,New Earth,DC,<10
10172,Blank Slate,Public,Bad,Blue,No,Unknown,Yes,11,Mar/2000,New Earth,DC,<100
10183,Richard Agoras,Secret,Bad,Green,Black,Male,Yes,3,Dec/1999,New Earth,DC,<10
10210,Southside,Secret,Bad,Blue,Blue,Male,Yes,1,Apr/2011,New Earth,DC,<10
10214,Sondra Fuller,Secret,Bad,Black,Brown,Female,Yes,15,Jul/1987,New Earth,DC,<100
10227,Roscoe Dillon,Secret,Bad,Blue,Brown,Male,No,58,Aug/1961,New Earth,DC,<100
10232,Heatstroke,Secret,Bad,Purple,Red,Female,Yes,24,Apr/1984,New Earth,DC,<100
10233,Haifisch,Public,Bad,Blue,Grey,Male,No,6,Apr/1984,New Earth,DC,<10
10245,Bugg,Secret,Bad,Red,Brown,Male,Yes,10,Nov/2002,New Earth,DC,<10
10251,Silversmith,Public,Bad,Brown,Brown,Male,Yes,1,Jun/1981,New Earth,DC,<10
10265,Jabah,Public,Bad,Red,Black,Male,Yes,2,Jul/1939,New Earth,DC,<10
10276,Karl Hellfern,Secret,Bad,Brown,Black,Male,Yes,23,Jul/1939,New Earth,DC,<100
10284,Slodd,Secret,Bad,Blue,Black,Male,No,3,Aug/1993,New Earth,DC,<10
10293,Lady Nightingale,Secret,Bad,Green,Grey,Female,Yes,1,Dec/2010,New Earth,DC,<10
10300,Cutlass Charlie,Secret,Bad,Brown,Black,Male,Yes,2,Mar/1968,New Earth,DC,<10
10301,Jack Spheer,Public,Bad,Blue,Grey,Male,Yes,3,Sep/2002,New Earth,DC,<10
10311,Matthew Stuart,Public,Bad,Blue,Blond,Male,Yes,8,Aug/1998,New Earth,DC,<10
10329,Theresa Zimmer,Secret,Bad,Red,Black,Female,No,12,Dec/1986,New Earth,DC,<100
10330,Nebel,Secret,Bad,Green,Grey,Male,Yes,4,Apr/1985,New Earth,DC,<10
10347,Dawg,Public,Bad,Red,White,Male,No,11,Dec/1991,New Earth,DC,<100
10368,Cockatoo,Non-dual,Bad,Red,Black,Female,No,1,Apr/1996,New Earth,DC,<10
10369,El Papagayo II,Secret,Bad,Brown,Black,Male,No,2,Dec/1949,New Earth,DC,<10
10371,David Sutabi,Public,Bad,Blue,Black,Male,Yes,1,Mar/2005,New Earth,DC,<10
10391,Splitshot,Secret,Bad,White,Bald,Male,Yes,3,Oct/2005,New Earth,DC,<10
10399,Jewelee,Secret,Bad,Blue,Blond,Female,Yes,33,Jul/1988,New Earth,DC,<100
10411,Bizarro Robin,Secret,Bad,Green,Black,Male,Yes,1,Dec/2007,New Earth,DC,<10
10412,Gat Benson,Public,Bad,Black,Black,Male,No,8,Feb/1940,New Earth,DC,<10
10414,Ral-Dar,Public,Bad,Grey,Blond,Male,Yes,3,Sep/2009,New Earth,DC,<10
10433,Marauder II,Secret,Bad,Blue,Brown,Male,No,8,Dec/2004,New Earth,DC,<10
10448,Corky Charles,Public,Bad,Blue,White,Male,Yes,5,May/2006,New Earth,DC,<10
10451,Cole Parker,Public,Bad,White,Brown,Male,No,6,Jan/2002,New Earth,DC,<10
10470,Edgar Cizko,Secret,Bad,Blue,Black,Male,Yes,71,May/1991,New Earth,DC,<100
10474,Conundrum,Public,Bad,Blue,Black,Female,Yes,1,Oct/2009,New Earth,DC,<10
10479,Hemo-Goblin,Public,Bad,White,Brown,Male,No,1,Sep/1988,New Earth,DC,<10
10482,Merd,Public,Bad,Red,Red,Male,Yes,3,Feb/1992,New Earth,DC,<10
10486,Paul Deisinger,Secret,Bad,Hazel,Black,Male,Yes,2,Sep/1999,New Earth,DC,<10
10502,Odalys Valdez,Public,Bad,Brown,Black,Female,No,11,Dec/2001,New Earth,DC,<100
10508,Bratwurst,Secret,Bad,Blue,Blond,Male,Yes,2,Mar/1992,New Earth,DC,<10
10511,Daedalus Boch,Secret,Bad,White,Black,Male,No,4,Jul/2003,New Earth,DC,<10
10538,Jack of Hearts II,Secret,Bad,Blue,Brown,Male,Yes,1,Oct/2007,New Earth,DC,<10
10544,Frederick Cantrell,Secret,Bad,Blue,Blond,Male,Yes,3,Mar/1984,New Earth,DC,<10
10546,Jarvis Poker,Public,Bad,Blue,Purple,Male,No,3,Dec/2010,New Earth,DC,<10
10549,Clarence McMullen,Public,Bad,White,Black,Male,Yes,3,Feb/2005,New Earth,DC,<10
10560,Vicious,Secret,Bad,Black,White,Female,Yes,12,Jun/1998,New Earth,DC,<100
10581,Howard Crane,Secret,Bad,Brown,Brown,Male,Yes,2,May/1963,New Earth,DC,<10
10586,Merlyn,Secret,Bad,Black,Black,Male,Yes,54,Nov/1971,New Earth,DC,<100
10593,Junior Jumbo,Public,Bad,Black,White,Male,No,1,Feb/1978,New Earth,DC,<10
10610,Silent Majority,Non-dual,Bad,Black,Brown,Male,No,15,Sep/1984,New Earth,DC,<100
10652,Razer,Secret,Bad,Brown,Black,Male,Yes,4,Nov/1993,New Earth,DC,<10
10661,Leberwurst,Secret,Bad,Blue,Brown,Male,Yes,2,Mar/1992,New Earth,DC,<10
10662,Ranx,Public,Bad,Brown,Brown,Male,No,10,Jan/1986,New Earth,DC,<10
10663,Kru-El,Public,Bad,Brown,Black,Male,No,2,Apr/2001,New Earth,DC,<10
10677,Peter Malley,Secret,Bad,Black,Orange,Male,Yes,1,Jan/1998,New Earth,DC,<10
10686,Louisa Falcone,Secret,Bad,Blue,Black,Female,Yes,3,Feb/2005,New Earth,DC,<10
10688,Salvo,Secret,Bad,Black,Blond,Male,Yes,1,Apr/1994,New Earth,DC,<10
10698,Keane,Public,Bad,Blue,Grey,Male,Yes,6,Dec/2006,New Earth,DC,<10
10700,Bonny Hoffman,Public,Bad,Blue,Blond,Female,Yes,28,May/1997,New Earth,DC,<100
10701,Mister Gilchrist,Public,Bad,White,White,Male,Yes,6,Oct/1987,New Earth,DC,<10
10704,Tor-An,Secret,Bad,Black,Brown,Male,No,3,May/2009,New Earth,DC,<10
10705,Tisiphone,Public,Bad,Black,Black,Female,Yes,17,Oct/1981,New Earth,DC,<100
10712,Doctor Caligan,Secret,Bad,Blue,Black,Male,Yes,5,Dec/2010,New Earth,DC,<10
10734,Daniel Paoulo,Secret,Bad,Blue,Brown,Male,No,1,May/1994,New Earth,DC,<10
10738,Diana,Public,Bad,Brown,Brown,Female,No,4,Oct/1984,New Earth,DC,<10
10739,Razorburn,Secret,Bad,Blue,Blue,Male,Yes,11,Jan/2008,New Earth,DC,<100
10742,Adam Fells,Secret,Bad,Blue,Black,Male,No,6,Dec/1999,New Earth,DC,<10
10751,Tanker,Secret,Bad,Blue,Grey,Male,Yes,1,Aug/1983,New Earth,DC,<10
10758,Traci Thirteen,Public,Bad,Brown,Black,Female,Yes,48,Feb/2003,New Earth,DC,<100
10761,Marta,Secret,Bad,White,Brown,Female,Yes,1,Aug/2007,New Earth,DC,<10
10765,Holly McKenzie,Secret,Bad,Blue,Black,Female,Yes,7,Sep/1989,New Earth,DC,<10
10772,Proteus,Secret,Bad,Black,Black,Male,No,3,Oct/1984,New Earth,DC,<10
10777,Blizzard,Secret,Bad,Brown,Red,Male,Yes,7,Apr/1997,New Earth,DC,<10
10778,Aristotle Rodor,Public,Bad,Blue,White,Male,Yes,48,Feb/1987,New Earth,DC,<100
10786,Marauder Clone,Non-dual,Bad,Violet,Black,Male,Yes,2,Nov/1982,New Earth,DC,<10
10789,Mark Mardon,Secret,Bad,Blue,Black,Male,Yes,152,Jan/1960,New Earth,DC,<250
10790,Luftwaffe,Secret,Bad,Hazel,White,Male,Yes,1,Nov/2010,New Earth,DC,<10
10792,Daniel Crown,Secret,Bad,Blue,Blond,Male,Yes,8,Sep/1988,New Earth,DC,<10
10796,Mai Miyazaki,Secret,Bad,Brown,Black,Female,Yes,11,Oct/1989,New Earth,DC,<100
10801,Patricia Dugan,Secret,Bad,Green,Red,Female,Yes,4,Sep/2001,New Earth,DC,<10
10807,Abyssma,Public,Bad,White,Brown,Male,Yes,3,Jan/2008,New Earth,DC,<10
10814,Monkey-in-the-Middle,Secret,Bad,Black,Brown,Male,Yes,2,Nov/2005,New Earth,DC,<10
10815,Ubermensch,Public,Bad,Black,Black,Male,Yes,12,Jun/1987,New Earth,DC,<100
10816,Miasma,Secret,Bad,Green,Blond,Female,Yes,3,Jan/1994,New Earth,DC,<10
10819,Ariadne of Knossos,Secret,Bad,White,Black,Female,No,5,Aug/1989,New Earth,DC,<10
10824,Doctor Excess,Secret,Bad,Blue,White,Male,Yes,8,Dec/2002,New Earth,DC,<10
10826,Tusk,Public,Bad,Brown,Black,Male,No,1,Jan/2000,New Earth,DC,<10
10830,Mallah,Secret,Bad,Brown,Brown,Male,No,85,Mar/1964,New Earth,DC,<100
10834,Dropded,Secret,Bad,Green,Brown,Male,Yes,2,Jun/1986,New Earth,DC,<10
10837,Spear,Secret,Bad,Grey,Black,Male,Yes,1,Aug/1983,New Earth,DC,<10
10838,Raza Kattuah,Secret,Bad,Brown,Black,Male,No,9,May/1987,New Earth,DC,<10
10840,Arkillo,Public,Bad,Black,Black,Male,Yes,51,May/2006,New Earth,DC,<100
10844,William Matthews,Secret,Bad,Brown,Brown,Male,No,12,Jul/2004,New Earth,DC,<100
10852,Bruno Hogan,Public,Bad,Green,Bald,Male,Yes,1,Apr/1981,New Earth,DC,<10
10856,Hurrambi Marlo,Secret,Bad,Blue,Blond,Male,No,16,Mar/1985,New Earth,DC,<100
10864,Agent Axis,Secret,Bad,Blue,Black,Female,Yes,2,Dec/1942,New Earth,DC,<10
10865,Etienne Du Vipere,Public,Bad,Green,Black,Male,Yes,11,Feb/1993,New Earth,DC,<100
10875,Lady Viper,Public,Bad,Red,Blond,Female,Yes,4,May/1982,Earth-One,DC,<10
10885,Buddy Pierce,Public,Bad,Blue,White,Male,Yes,7,May/2006,New Earth,DC,<10
10907,Phobos,Public,Bad,Red,Red,Male,Yes,22,Aug/1969,New Earth,DC,<100
10908,Ming Dynasty,Secret,Bad,Brown,Blue,Male,Yes,1,Dec/2010,New Earth,DC,<10
10916,Fel Andar,Secret,Bad,Blue,Black,Male,No,4,Apr/1992,New Earth,DC,<10
10918,Umberto Maroni,Public,Bad,Brown,Brown,Male,No,5,Dec/1999,New Earth,DC,<10
10942,Zanadu,Secret,Bad,Brown,Bald,Male,Yes,4,Aug/1976,Earth-Two,DC,<10
10943,Dalkriig-Hath,Public,Bad,White,Black,Male,No,4,Jun/1996,New Earth,DC,<10
10945,Mister Esper,Secret,Bad,Blue,Brown,Male,Yes,8,Jun/1966,Earth-One,DC,<10
10951,Queen of Hearts V,Public,Bad,Green,Red,Female,Yes,1,Oct/2010,New Earth,DC,<10
10957,Shadrack Hightower,Public,Bad,Blue,White,Male,No,4,Mar/1988,New Earth,DC,<10
10958,Spinner,Public,Bad,White,Bald,Female,Yes,1,Oct/2006,New Earth,DC,<10
10966,Blue Damsel Fly,Secret,Bad,Blue,Red,Female,Yes,2,Oct/1983,New Earth,DC,<10
10973,Simone,Secret,Bad,Black,Bald,Female,Yes,1,Sep/1998,New Earth,DC,<10
10974,Iris Jacobs,Public,Bad,Red,Red,Female,Yes,18,Apr/1976,New Earth,DC,<100
10976,Vincent Falcone,Public,Bad,Brown,Grey,Male,Yes,1,Aug/1997,New Earth,DC,<10
10992,Great Darkness,Public,Bad,Green,Brown,Unknown,Yes,4,Jun/1986,New Earth,DC,<10
10995,Freyr,Secret,Bad,Brown,Red,Male,Yes,1,Oct/1967,New Earth,DC,<10
11000,Marita,Public,Bad,Brown,Black,Female,Yes,1,Sep/1991,New Earth,DC,<10
11025,Reb,Secret,Bad,Blue,Blond,Male,Yes,1,Nov/2010,New Earth,DC,<10
11038,Kristopher Kross,Public,Bad,Blue,Brown,Male,Yes,1,May/1982,Earth-One,DC,<10
11042,Roscoe Barrow,Public,Bad,Brown,Black,Male,Yes,2,May/1991,New Earth,DC,<10
11046,Anthony Monetti,Public,Bad,Blue,Black,Male,Yes,7,Dec/1996,New Earth,DC,<10
11055,Deacon Dickson,Public,Bad,Brown,Brown,Male,Yes,9,Oct/1993,New Earth,DC,<10
11062,Clifford Zmeck,Secret,Bad,Blue,Brown,Male,Yes,69,Feb/1988,New Earth,DC,<100
11066,Elise Kimble,Public,Bad,Brown,Red,Female,Yes,14,Apr/2008,New Earth,DC,<100
11083,Rebel II,Secret,Bad,Magenta,Bald,Male,Yes,1,Feb/2007,New Earth,DC,<10
11088,Bottom Feeder,Secret,Bad,Green,Brown,Male,Yes,2,Sep/2006,New Earth,DC,<10
11089,Achilles Milo,Public,Bad,Black,Black,Male,Yes,14,Sep/1957,New Earth,DC,<100
11100,Nicholas Galtry,Public,Bad,Brown,Auburn,Male,Yes,11,Dec/1965,New Earth,DC,<100
11103,Diviner,Secret,Bad,Brown,Brown,Male,Yes,4,Aug/2006,New Earth,DC,<10
11118,Ebeneezer Badde,Secret,Bad,Black,Black,Male,Yes,1,Aug/2005,New Earth,DC,<10
11121,Strega I,Public,Bad,Blue,Blond,Female,No,2,Mar/1995,New Earth,DC,<10
11125,Nurse Rench,Public,Bad,Brown,Black,Female,Yes,2,Oct/1987,New Earth,DC,<10
11126,Thrudvang,Public,Bad,Brown,Grey,Male,Yes,2,Jul/1976,New Earth,DC,<10
11127,Palmer Cokes,Public,Bad,Brown,Black,Male,Yes,3,Oct/2008,New Earth,DC,<10
11128,Shatterfist II,Secret,Bad,Multiple,Black,Male,Yes,12,May/1994,New Earth,DC,<100
11134,Nicholas Kazantkakis,Secret,Bad,Blue,Brown,Male,No,5,Oct/2002,New Earth,DC,<10
11151,Red Dragon,Secret,Bad,Blue,Red,Female,Yes,5,Jun/1988,New Earth,DC,<10
11169,Nix,Secret,Bad,Red,Black,Female,Yes,3,Nov/2010,New Earth,DC,<10
11171,Firecracker I,Public,Bad,Blue,Blue,Male,Yes,1,Jan/1983,New Earth,DC,<10
11175,Pharyngula,Secret,Bad,Green,Black,Male,Yes,5,Jun/2007,New Earth,DC,<10
11176,Paul Longo,Non-dual,Bad,Brown,Black,Male,No,7,Apr/1994,New Earth,DC,<10
11193,Phillip Cobb,Secret,Bad,Blue,Brown,Male,Yes,24,Dec/1957,New Earth,DC,<100
11200,Randy Hanrahan,Secret,Bad,Blue,Red,Male,No,14,Nov/1997,New Earth,DC,<100
11210,Quaker,Public,Bad,Blue,Blond,Unknown,Yes,1,Jan/2006,New Earth,DC,<10
11215,Tally Man II,Secret,Bad,Brown,Black,Male,Yes,4,Jun/2006,New Earth,DC,<10
11228,Linda Park,Public,Bad,Brown,Black,Female,Yes,174,Jul/1989,New Earth,DC,<250
11229,Manticore II,Secret,Bad,Black,Blond,Male,No,2,Sep/1988,New Earth,DC,<10
11246,Tangle,Secret,Bad,Blue,White,Male,Yes,2,Feb/2010,New Earth,DC,<10
11249,Glass Man,Secret,Bad,Black,Red,Male,No,2,May/1947,New Earth,DC,<10
11254,Tao Jones,Secret,Bad,Black,Black,Female,Yes,12,Aug/1985,New Earth,DC,<100
11262,Cinderblock,Secret,Bad,Yellow,Brown,Male,Yes,1,Nov/2009,New Earth,DC,<10
11265,Broderick,Public,Bad,Blue,Red,Male,Yes,3,Mar/1987,New Earth,DC,<10
11273,Ariadne Pinxit,Public,Bad,Blue,Blond,Female,Yes,4,Dec/2002,New Earth,DC,<10
11280,Eve II,Secret,Bad,Orange,Grey,Female,No,4,May/2005,New Earth,DC,<10
11282,Patty Patty,Secret,Bad,Black,Blond,Female,Yes,2,Jul/1996,New Earth,DC,<10
11285,Willard Wiggins,Public,Bad,Brown,Brown,Male,Yes,6,Dec/1960,New Earth,DC,<10
11287,Seductress,Secret,Bad,Red,Blond,Female,Yes,5,Aug/2009,New Earth,DC,<10
11288,Cottus,Public,Bad,Red,Red,Unknown,Yes,6,Nov/1987,New Earth,DC,<10
11295,Epoch,Secret,Bad,Blue,Black,Male,Yes,27,Mar/1962,New Earth,DC,<100
11309,Rand Westbrook,Public,Bad,Black,Brown,Male,Yes,5,Aug/2003,New Earth,DC,<10
11311,Chuma,Secret,Bad,Brown,White,Male,Yes,14,Aug/1987,New Earth,DC,<100
11323,Albert Davis,Public,Bad,Blue,Blond,Male,Yes,6,Apr/2004,New Earth,DC,<10
11329,Conrad Bortz,Public,Bad,Blue,Red,Male,Yes,5,Nov/1987,New Earth,DC,<10
11338,Lester Buchinsky,Secret,Bad,Blue,Black,Male,No,33,May/1992,New Earth,DC,<100
11343,Ahk-Ton,Secret,Bad,Black,Blond,Male,Yes,8,Jan/1965,New Earth,DC,<10
11359,Pierce I,Secret,Bad,Brown,Brown,Female,Yes,1,Jan/1995,New Earth,DC,<10
11373,Meat Cleaver,Secret,Bad,Green,Brown,Male,Yes,1,Oct/2002,New Earth,DC,<10
11384,Remiel,Public,Bad,Brown,Brown,Male,Yes,9,Mar/1991,New Earth,DC,<10
11396,Crimesmith,Secret,Bad,Brown,Black,Female,Yes,2,Jan/1990,New Earth,DC,<10
11399,Shiv II,Secret,Bad,Blue,Blond,Male,Yes,4,Apr/1995,New Earth,DC,<10
11404,Harold Winer,Public,Bad,Brown,Black,Male,Yes,5,Jun/2010,New Earth,DC,<10
11405,Lourdes Lucero,Secret,Bad,Black,Brown,Female,Yes,10,Dec/1999,New Earth,DC,<10
11429,Mug,Secret,Bad,Blue,Black,Male,Yes,2,Jan/2006,New Earth,DC,<10
11442,Joseph Martin,Secret,Bad,Black,Brown,Male,Yes,32,Oct/1991,New Earth,DC,<100
11459,Fly Lord,Secret,Bad,Brown,Black,Male,No,3,Oct/2009,New Earth,DC,<10
11469,Kestrel,Secret,Bad,Black,Blond,Male,Yes,11,Oct/1988,New Earth,DC,<100
11478,Dabney Donovan,Secret,Bad,Brown,Black,Male,Yes,28,Jun/1990,New Earth,DC,<100
11481,Drakul Karfang,Secret,Bad,Red,Brown,Female,No,2,Nov/2000,New Earth,DC,<10
11496,Toy,Secret,Bad,Red,White,Female,No,3,Feb/1992,New Earth,DC,<10
11500,Clawster,Secret,Bad,Red,Grey,Male,Yes,9,Nov/1992,New Earth,DC,<10
11501,Circe,Public,Bad,Red,Purple,Female,Yes,81,Aug/1988,New Earth,DC,<100
11505,Molotov,Non-dual,Bad,Blue,Brown,Male,Yes,8,Aug/1986,New Earth,DC,<10
11506,Rumplestiltskin,Public,Bad,Brown,Brown,Male,Yes,2,Feb/1948,New Earth,DC,<10
11510,Smite,Secret,Bad,Blue,Brown,Male,Yes,20,Jul/2009,New Earth,DC,<100
11514,Mary Loyd,Public,Bad,Green,Black,Female,No,49,Aug/1989,New Earth,DC,<100
11526,Bernard Bonner,Secret,Bad,Black,Yellow,Male,Yes,6,May/1984,New Earth,DC,<10
11541,Malachi Zee,Non-dual,Bad,Brown,White,Male,Yes,6,Jun/1947,New Earth,DC,<10
11545,Arthur Brown,Secret,Bad,Blue,Blond,Male,Yes,59,May/1966,New Earth,DC,<100
11547,Ten of Spades V,Secret,Bad,Blue,Red,Female,Yes,2,Oct/2005,New Earth,DC,<10
11554,Jaffar,Non-dual,Bad,Red,Brown,Male,No,9,May/1971,New Earth,DC,<10
11555,Dawn Allen,Secret,Bad,Blue,Red,Female,No,19,Oct/1968,New Earth,DC,<100
11556,Joshua Champion,Secret,Bad,Blue,Black,Male,Yes,2,Oct/1984,New Earth,DC,<10
11574,Amaya,Secret,Bad,Blue,Black,Female,No,1,Sep/1991,New Earth,DC,<10
11577,Heretic,Secret,Bad,Blue,Black,Male,No,13,Jul/2010,New Earth,DC,<100
11601,Firebug III,Secret,Bad,Black,Blond,Male,Yes,4,Feb/2005,New Earth,DC,<10
11602,Judson Pierce,Public,Bad,Brown,Grey,Male,Yes,7,Sep/2010,New Earth,DC,<10
11603,Appa Ali Apsa,Secret,Bad,Blue,White,Male,No,42,Apr/1970,New Earth,DC,<100
11604,Robo-Octo-Ape,Public,Bad,Brown,Bald,Unknown,Yes,2,Aug/2009,New Earth,DC,<10
11629,Jonathan Mayhew,Public,Bad,Blue,Brown,Male,No,6,Jul/1957,New Earth,DC,<10
11639,Anne Carver,Secret,Bad,Brown,Brown,Female,No,2,Jul/2003,New Earth,DC,<10
11641,Jonathan Cheval,Public,Bad,Blue,Brown,Male,No,19,Apr/1945,New Earth,DC,<100
11642,Chondak,Secret,Bad,Blue,Blond,Male,Yes,1,Sep/1981,New Earth,DC,<10
11646,Carlo Calzone,Secret,Bad,Black,Red,Male,Yes,4,Jun/2008,New Earth,DC,<10
11657,Whitefire,Secret,Bad,Blue,Black,Male,Yes,2,Jul/1982,New Earth,DC,<10
