,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
1460,Hannu,Public,Good,White,Blond,Male,Yes,68,Feb-1994,New Earth,DC,<100
1461,Nadia,Public,Good,Hazel,Black,Female,No,17,Dec-2006,New Earth,DC,<100
1462,Samantha Collins,Public,Good,Blue,Red,Female,Yes,7,May-2011,New Earth,DC,<10
1463,Benjamin Hunter,Public,Good,Blue,Brown,Male,Yes,21,Apr-1967,New Earth,DC,<100
1464,Gloria Mundi,Secret,Good,Blue,Brown,Female,Yes,7,Feb-2001,Unknown,DC,<10
1465,Zor-El,Public,Good,Blue,Blond,Male,No,36,Jun-2004,New Earth,DC,<100
1466,William Slout,Public,Good,Blue,Grey,Male,Yes,2,Oct-2006,New Earth,DC,<10
1467,Ismure,Secret,Good,Brown,Brown,Female,Yes,1,Jun-1990,New Earth,DC,<10
1468,Kim Kimura,Public,Good,Green,Green,Female,Yes,15,Aug-2008,New Earth,DC,<100
1469,Kindred Marx,Public,Good,Blue,Blond,Male,Yes,16,Sep-1996,New Earth,DC,<100
1470,Mia Dearden,Secret,Good,Blue,Blond,Female,Yes,109,May-2001,New Earth,DC,<250
1471,Dean Farr,Secret,Good,Blue,No,Male,Yes,1,Aug-1965,New Earth,DC,<10
1472,Lyndon Johnson,Public,Good,Brown,Blond,Male,Yes,1,Jan-1967,New Earth,DC,<10
1473,Audrey Lee,Public,Good,Yellow,Grey,Female,Yes,1,May-1999,New Earth,DC,<10
1474,Ishido Maad,Secret,Good,Brown,Black,Male,Yes,21,Sep-1998,New Earth,DC,<100
1475,Emma Glenn,Public,Good,Brown,Brown,Female,Yes,15,Sep-2006,New Earth,DC,<100
1476,Sasha,Secret,Good,Blue,Brown,Female,Yes,9,Aug-2009,New Earth,DC,<10
1477,Hellen,Public,Good,Blue,Black,Female,Yes,2,Jul-1993,New Earth,DC,<10
1478,Lok Neboora,Secret,Good,Brown,Purple,Male,Yes,11,Oct-2005,New Earth,DC,<100
1479,Acheron,Secret,Good,Yellow,Black,Male,Yes,3,Apr-2007,New Earth,DC,<10
1480,Frank Keller,Public,Good,Gold,Blond,Male,Yes,4,Jan-1988,New Earth,DC,<10
1481,Adept,Secret,Good,Blue,Grey,Male,Yes,3,May-2008,New Earth,DC,<10
1482,Michael Costner,Public,Good,Blue,Brown,Male,Yes,9,Sep-2006,New Earth,DC,<10
1483,Abigail Hunkel,Secret,Good,Black,Brown,Female,Yes,79,Jun-1939,New Earth,DC,<100
1484,Eugene Choi,Secret,Good,Brown,Black,Male,Yes,4,Jul-2011,New Earth,DC,<10
1485,Joshua Dazzleby,Secret,Good,Black,Black,Male,Yes,1,Aug-2010,New Earth,DC,<10
1486,Virago,Secret,Good,Orange,White,Female,No,1,Mar-2002,New Earth,DC,<10
1487,James Slade,Secret,Good,Brown,Black,Male,No,4,Feb-1941,New Earth,DC,<10
1488,Meredith Creamer,Secret,Good,Blue,Red,Female,Yes,17,Jun-1948,New Earth,DC,<100
1489,Ghrelk,Public,Good,Blue,White,Male,No,4,Jan-1986,New Earth,DC,<10
1490,Elizabeth Tremayne,Public,Good,Blue,Red,Female,Yes,37,Jul-1982,New Earth,DC,<100
1491,Tavis Williams,Secret,Good,Brown,Black,Male,No,18,Jun-1983,New Earth,DC,<100
1492,Ramona,Public,Good,Green,Blond,Female,Yes,2,May-1992,New Earth,DC,<10
1493,Lorna Shore,Secret,Good,Blue,Black,Female,Yes,6,Sep-2007,New Earth,DC,<10
1494,Memakata,Public,Good,Brown,Black,Female,Yes,15,May-1963,New Earth,DC,<100
1495,Pallas,Secret,Good,Brown,Black,Female,Yes,2,Mar-1998,New Earth,DC,<10
1496,Cleric,Public,Good,Red,White,Male,No,11,May-1989,New Earth,DC,<100
1497,Terri Thirteen,Public,Good,Brown,Black,Female,Yes,1,Sep-2006,New Earth,DC,<10
1498,Pedro Pe\u00f1a,Secret,Good,Brown,Black,Male,Yes,4,Jul-2011,New Earth,DC,<10
1499,Kettle Hole Devil,Secret,Good,Brown,No,Male,Yes,6,Apr-1986,New Earth,DC,<10
1500,Jaime Reyes,Secret,Good,Brown,Black,Male,Yes,164,Feb-2006,New Earth,DC,<250
1501,Kit Dawn-Langman,Public,Good,Blue,Blond,Female,No,14,May-1968,New Earth,DC,<100
1502,Big Atomic Lantern Boy,Secret,Good,Red,Blond,Male,Yes,14,Aug-2008,New Earth,DC,<100
1503,Peter Farelli,Public,Good,Black,Red,Male,Yes,11,Feb-2008,New Earth,DC,<100
1504,Martin Stein,Secret,Good,Brown,Grey,Male,No,138,Mar-1978,New Earth,DC,<250
1505,William Polk,Secret,Good,Blue,Brown,Male,Yes,106,Feb-1948,New Earth,DC,<250
1506,Gorbzil Mammit,Public,Good,Hazel,Black,Male,Yes,1,Aug-1999,New Earth,DC,<10
1507,Jason Krinnski,Secret,Good,Blue,Brown,Male,Yes,2,Jan-1987,New Earth,DC,<10
1508,Ashbury Armstrong,Public,Good,Brown,Blond,Female,Yes,10,May-1997,New Earth,DC,<10
1509,Kathleen Sutton,Public,Good,Brown,Blond,Female,Yes,37,Jul-1973,New Earth,DC,<100
1510,Catherine Klass,Public,Good,Black,Black,Female,Yes,4,Nov-1990,New Earth,DC,<10
1511,Daniel Cormac,Secret,Good,Red,Red,Male,No,18,Jun-1982,New Earth,DC,<100
1512,Cindy Evans,Public,Good,Brown,Brown,Female,Yes,7,Jan-1984,New Earth,DC,<10
1513,Miriam Delgado,Secret,Good,Black,Black,Female,Yes,87,Jan-1991,Unknown,DC,<100
1514,Kit Ryan,Public,Good,Green,Black,Female,Yes,20,Oct-1991,New Earth,DC,<100
1515,Beni Sholin,Secret,Good,Brown,Black,Male,Yes,5,Nov-2005,New Earth,DC,<10
1516,Libertine,Secret,Good,Red,Bald,Male,No,6,Nov-2006,New Earth,DC,<10
1517,Fringe,Secret,Good,White,White,Male,Yes,21,Jan-1997,New Earth,DC,<100
1518,Charles Lau,Public,Good,Brown,Black,Male,Yes,5,Mar-2002,New Earth,DC,<10
1519,Warren Griffith,Secret,Good,Brown,Brown,Male,Yes,15,Nov-1980,New Earth,DC,<100
1520,Jerry Hennelly,Public,Good,Black,Brown,Male,Yes,5,Mar-2000,New Earth,DC,<10
1521,Harold Halston,Non-dual,Good,Brown,Blond,Male,No,1,Jun-1987,New Earth,DC,<10
1522,Chaser Bron,Secret,Good,Yellow,Grey,Male,No,15,Jul-1993,New Earth,DC,<100
1523,Samuel Aerons,Public,Good,Blue,Blond,Male,Yes,2,Oct-2009,New Earth,DC,<10
1524,Mallory Moxon,Public,Good,Brown,Red,Female,Yes,5,Jul-2001,New Earth,DC,<10
1525,Hairy Larry,Secret,Good,Grey,Red,Male,Yes,2,Jan-1976,New Earth,DC,<10
1526,Reemuz,Public,Good,Black,Black,Male,No,15,Sep-1992,New Earth,DC,<100
1527,Tommy Moon,Secret,Good,Black,Black,Male,Yes,1,Mar-1962,New Earth,DC,<10
1528,Henry Lee Jordan,Public,Good,Blue,Brown,Male,Yes,2,Sep-1999,New Earth,DC,<10
1529,Daniel Hunter,Secret,Good,Blue,Red,Male,Yes,10,Mar-1990,New Earth,DC,<10
1530,"Fred, Ghost Patrol",Public,Good,Brown,Brown,Male,No,27,May-1942,New Earth,DC,<100
1531,Leander Brent,Public,Good,Blue,Blond,Male,Yes,23,Jun-1966,New Earth,DC,<100
1532,David Page,Public,Good,Blue,Red,Male,Yes,3,Jul-2003,New Earth,DC,<10
1533,Apalala,Public,Good,Brown,Black,Male,Yes,3,May-2008,New Earth,DC,<10
1534,Aleea Strange,Public,Good,Blue,Blond,Female,Yes,38,May-1990,New Earth,DC,<100
1535,Fatima,Public,Good,Blue,White,Female,Yes,1,Jul-1990,New Earth,DC,<10
1536,Bonnie Baxter,Public,Good,Blue,Brown,Female,Yes,34,Feb-1990,New Earth,DC,<100
1537,Ashel Sabian Formanta,Public,Good,Green,Black,Male,No,11,Dec-1993,New Earth,DC,<100
1538,Shelly Gaynor,Public,Good,Blue,Blond,Female,No,2,Apr-2005,New Earth,DC,<10
1539,Firehair,Secret,Good,Blue,Red,Male,Yes,25,Sep-1969,New Earth,DC,<100
1540,Clio,Public,Good,Black,Brown,Female,Yes,3,Dec-1989,New Earth,DC,<10
1541,Steve Claiborne,Secret,Good,Brown,Brown,Male,Yes,9,Sep-1988,New Earth,DC,<10
1542,Aaron Hayley,Secret,Good,Red,Grey,Male,Yes,1,Jan-1998,New Earth,DC,<10
1543,Sela Allen,Secret,Good,White,Brown,Female,Yes,2,Mar-1999,New Earth,DC,<10
1544,Zoe Torres,Public,Good,One,Brown,Female,Yes,7,Feb-2005,New Earth,DC,<10
1545,Calyce,Secret,Good,Brown,Brown,Female,Yes,2,Jan-1988,New Earth,DC,<10
1546,Cecil Sunbeam,Public,Good,Blue,Blond,Male,Yes,5,May-1975,New Earth,DC,<10
1547,Florence Crawley,Secret,Good,Green,Black,Female,No,27,May-1987,New Earth,DC,<100
1548,Tabu Singh,Public,Good,Black,Black,Male,Yes,12,Sep-1992,New Earth,DC,<100
1549,Danthis,Public,Good,Brown,Green,Female,Yes,2,Jul-1993,New Earth,DC,<10
1550,Drin,Secret,Good,Blue,Black,Male,No,2,Jan-1994,New Earth,DC,<10
1551,Serina Grant,Public,Good,Blue,White,Female,Yes,3,Apr-1990,New Earth,DC,<10
1552,Hraalkar,Secret,Good,Brown,Blond,Male,No,7,Sep-2009,New Earth,DC,<10
1553,Alan Scott,Secret,Good,Blue,Blond,Male,No,969,Jul-1940,New Earth,DC,<1000
1554,K.P. Watson,Public,Good,Green,Red,Female,Yes,11,Jan-1986,New Earth,DC,<100
1555,Claw Hammer,Public,Good,Brown,Blond,Male,Yes,5,Sep-1996,New Earth,DC,<10
1556,Gannon Malloy,Public,Good,Brown,Blond,Male,Yes,14,Sep-2002,New Earth,DC,<100
1557,Yazz,Public,Good,Brown,Blond,Male,Yes,8,Jan-1995,New Earth,DC,<10
1558,Jiro Osamu,Secret,Good,Black,Black,Male,Yes,6,Jan-2011,New Earth,DC,<10
1559,Noh-Tante,Secret,Good,Blue,Blond,Male,Yes,5,Dec-1977,New Earth,DC,<10
1560,Sarah Simms,Public,Good,Blue,Blond,Female,Yes,36,Jun-1981,New Earth,DC,<100
1561,Charles Rowland,Public,Good,Brown,Black,Male,Yes,8,Apr-1991,Unknown,DC,<10
1562,Daniel Temple,Public,Good,Brown,Black,Male,Yes,8,Nov-2000,New Earth,DC,<10
1563,Raymond Terrill,Secret,Good,Green,Red,Male,Yes,192,Feb-1992,New Earth,DC,<250
1564,Anita Fite,Secret,Good,Brown,Black,Female,Yes,57,Jan-2000,New Earth,DC,<100
1565,Sazu,Public,Good,Yellow,Red,Female,Yes,5,Sep-1989,New Earth,DC,<10
1566,Sasha Bordeaux,Secret,Good,Blue,Black,Female,Yes,79,Dec-2000,New Earth,DC,<100
1567,Wissen,Secret,Good,Brown,White,Male,Yes,3,Jan-1987,New Earth,DC,<10
1568,Vanguard,Secret,Good,Black,White,Female,Yes,8,May-2005,New Earth,DC,<10
1569,Stephanie Brown,Secret,Good,Blue,Blond,Female,Yes,198,Aug-1992,New Earth,DC,<250
1570,Lysandra,Secret,Good,Orange,Red,Female,Yes,4,Sep-1983,New Earth,DC,<10
1571,Marian Mercer,Secret,Good,Variable,Blond,Female,Yes,3,Jun-1992,New Earth,DC,<10
1572,Hollika Rahn,Public,Good,Black,Black,Female,No,12,Apr-1983,New Earth,DC,<100
1573,Haumond,Public,Good,Blue,Black,Male,No,3,Jul-1990,New Earth,DC,<10
1574,Four-Eyes,Public,Good,Blue,Brown,Male,No,11,Jul-1976,New Earth,DC,<100
1575,Victor Stone,Public,Good,Brown,Black,Male,Yes,584,Oct-1980,New Earth,DC,<750
1576,Mortimer Wackey,Public,Good,Green,White,Male,Yes,5,Jun-1941,New Earth,DC,<10
1577,Kirk DePaul,Public,Good,Blue,Brown,Male,No,23,Feb-2002,New Earth,DC,<100
1578,Babe Tanaka,Public,Good,Brown,Black,Female,Yes,11,Aug-1991,New Earth,DC,<100
1579,Robert Ablamsky,Non-dual,Good,Black,Brown,Male,Yes,8,Sep-1988,New Earth,DC,<10
1580,Maire Granger,Public,Good,White,Grey,Female,Yes,9,Feb-1989,New Earth,DC,<10
1581,Lord Ruby,Public,Good,Red,White,Male,Yes,5,Dec-1983,New Earth,DC,<10
1582,Scott Jameson,Public,Good,White,Brown,Male,Yes,7,Jul-1987,New Earth,DC,<10
1583,Arsala,Secret,Good,White,Black,Female,Yes,1,Oct-1990,New Earth,DC,<10
1584,Herman Cramer,Public,Good,Brown,No,Male,Yes,25,Jun-1966,New Earth,DC,<100
1585,Mashenka Medviedenko,Public,Good,Green,Brown,Female,Yes,10,Apr-1988,New Earth,DC,<10
1586,William Magnus,Public,Good,Blue,Brown,Male,Yes,170,Apr-1962,New Earth,DC,<250
1587,Darla Aquista,Secret,Good,Blue,Black,Female,Yes,33,Feb-2004,New Earth,DC,<100
1588,Ken Thurston,Secret,Good,Brown,Brown,Male,No,2,Jan-2007,New Earth,DC,<10
1589,Gala De,Public,Good,Blue,Brown,Male,No,2,Mar-1978,New Earth,DC,<10
1590,"Roy Raymond, Sr.",Public,Good,Blue,Brown,Male,Yes,163,Nov-1949,New Earth,DC,<250
1591,Mighty Mary,Secret,Good,Blue,Blond,Female,Yes,2,Jan-1976,New Earth,DC,<10
1592,Charles Grayson,Public,Good,Brown,Brown,Male,Yes,30,Apr-1942,New Earth,DC,<100
1593,Garmin Vid,Secret,Good,Green,Brown,Male,Yes,5,Jun-2006,New Earth,DC,<10
1594,Patrick MacGuire I,Public,Good,Brown,Red,Male,Yes,56,Apr-1942,New Earth,DC,<100
1595,Probert,Secret,Good,Yellow,Grey,Male,Yes,2,Mar-1994,New Earth,DC,<10
1596,Amina Franklin,Public,Good,Brown,Brown,Female,Yes,4,Jan-2007,New Earth,DC,<10
1597,Matthew Ryder,Secret,Good,Blue,Blond,Male,No,26,May-1991,Unknown,DC,<100
1598,Patricia Grace-Colby,Secret,Good,Brown,Brown,Female,No,1,Jul-2005,New Earth,DC,<10
1599,Mitchell Anderson,Secret,Good,Brown,Brown,Male,Yes,17,Dec-1992,New Earth,DC,<100
1600,Laris,Public,Good,Blue,No,Female,Yes,1,May-2001,New Earth,DC,<10
1601,Buddy Blank,Public,Good,Black,White,Male,Yes,13,Oct-1974,New Earth,DC,<100
1602,Sin,Secret,Good,Blue,Black,Female,Yes,15,May-2006,New Earth,DC,<100
1603,Ray Carson,Public,Good,Brown,Brown,Male,Yes,1,May-1989,New Earth,DC,<10
1604,Bethany McCade,Secret,Good,Brown,Black,Female,Yes,4,Apr-1999,New Earth,DC,<10
1605,Franklin Stern,Public,Good,Green,Black,Male,Yes,13,Nov-1993,New Earth,DC,<100
1606,Sasha Martens,Public,Good,Brown,Brown,Female,Yes,8,Oct-1997,New Earth,DC,<10
1607,Percival Pill,Public,Good,Black,Black,Male,Yes,1,May-1995,New Earth,DC,<10
1608,Bunny,Public,Good,Blue,Black,Female,Yes,8,Nov-2006,New Earth,DC,<10
1609,Chandi Gupta,Secret,Good,Black,Black,Female,Yes,31,Feb-1993,New Earth,DC,<100
1610,Tuftan,Secret,Good,Brown,Orange,Male,Yes,8,Apr-1998,New Earth,DC,<10
1611,Jennifer Fletcher,Secret,Good,Blue,Blond,Female,Yes,5,Aug-1992,New Earth,DC,<10
1612,Senior Citizen,Secret,Good,Blue,Grey,Male,Yes,1,Dec-2010,New Earth,DC,<10
1613,Elinore Lane,Public,Good,Blue,Black,Female,Yes,32,Nov-1959,New Earth,DC,<100
1614,Liza Warner,Public,Good,Blue,Blond,Female,Yes,3,Jul-1975,New Earth,DC,<10
1615,Nimbus,Secret,Good,White,Black,Male,Yes,34,Jun-1981,New Earth,DC,<100
1616,Worry Wart,Public,Good,Brown,Blond,Male,Yes,7,Jun-1983,New Earth,DC,<10
1617,Sidney Speck,Secret,Good,Brown,Brown,Male,Yes,25,Dec-1996,New Earth,DC,<100
1618,Jesse Chambers,Public,Good,Blue,Blond,Female,Yes,228,Aug-1992,New Earth,DC,<250
1619,FerAlyce,Public,Good,Yellow,Black,Female,Yes,6,Jan-1993,New Earth,DC,<10
1620,Frances Monaghan,Public,Good,Red,Black,Female,No,3,Mar-1999,New Earth,DC,<10
1621,Jesse Vega,Public,Good,Green,Black,Male,Yes,15,Aug-1989,New Earth,DC,<100
1622,Letifos,Public,Good,Grey,Black,Female,Yes,13,Sep-1994,New Earth,DC,<100
1623,Moira Queen,Public,Good,Green,Blond,Female,No,5,Jan-1995,New Earth,DC,<10
1624,Light Fingers,Secret,Good,Brown,Red,Male,Yes,18,Apr-1967,New Earth,DC,<100
1625,Carl Ferris,Public,Good,Grey,White,Male,Yes,30,Oct-1959,New Earth,DC,<100
1626,Adam Winterbourne,Public,Good,Brown,Black,Male,Yes,13,Jun-1998,New Earth,DC,<100
1627,Helena Kosmatos,Secret,Good,Red,Blond,Female,Yes,52,Mar-1987,New Earth,DC,<100
1628,Kuei,Secret,Good,Black,Green,Male,Yes,5,Jan-1989,New Earth,DC,<10
1629,Gaia,Secret,Good,White,Black,Female,Yes,1,Feb-1995,New Earth,DC,<10
1630,Gehenna,Secret,Good,Blue,Brown,Female,No,28,Nov-2005,New Earth,DC,<100
1631,Iona Vane,Public,Good,Blue,Red,Female,Yes,11,Oct-1961,New Earth,DC,<100
1632,Jacob Freeman,Public,Good,Black,Grey,Male,No,4,May-1995,New Earth,DC,<10
1633,Raymond Palmer,Public,Good,Brown,Black,Male,Yes,706,Oct-1961,New Earth,DC,<750
1634,Joshua Terrill,Public,Good,Hazel,Brown,Male,Yes,10,Oct-1995,New Earth,DC,<10
1635,Bernal Rojas,Secret,Good,Brown,Brown,Male,No,13,Jun-1982,New Earth,DC,<100
1636,Serafina Arkadin,Secret,Good,Blue,Blond,Female,Yes,16,Mar-1988,New Earth,DC,<100
1637,Vykin the Black,Secret,Good,Brown,Black,Male,No,50,Mar-1971,New Earth,DC,<100
1638,Solomon Buchman,Public,Good,Brown,Black,Male,Yes,5,Apr-1988,New Earth,DC,<10
1639,Amy Beitermann,Public,Good,Black,Black,Female,No,18,Dec-1992,New Earth,DC,<100
1640,Jared Morillo,Public,Good,Brown,Black,Male,Yes,31,Apr-2001,New Earth,DC,<100
1641,Cyrus Pinkney,Secret,Good,Blue,Black,Male,No,2,Feb-1992,New Earth,DC,<10
1642,Margaret Mahoney,Public,Good,Green,Red,Female,No,8,Aug-2010,New Earth,DC,<10
1643,Sandro Batorn,Secret,Good,Blue,Black,Male,No,1,May-1986,New Earth,DC,<10
1644,Hacohen,Public,Good,Red,Black,Male,Yes,8,Sep-1990,New Earth,DC,<10
1645,Jack Latham,Public,Good,Black,Grey,Male,Yes,16,Oct-2009,New Earth,DC,<100
1646,Zan,Secret,Good,Brown,Black,Male,Yes,12,Oct-1995,New Earth,DC,<100
1647,Herald II,Secret,Good,Red,Black,Male,Yes,1,Jul-1989,New Earth,DC,<10
1648,Sala Nisaba,Secret,Good,Green,Brown,Female,Yes,5,Jan-2000,New Earth,DC,<10
1649,Fireface,Secret,Good,Brown,Blond,Male,Yes,1,Oct-2006,New Earth,DC,<10
1650,Celia Windward,Public,Good,Black,Black,Female,Yes,29,Jan-1988,New Earth,DC,<100
1651,Dinah Drake,Secret,Good,Blue,Black,Female,No,131,Aug-1947,New Earth,DC,<250
1652,Sam Simeon,Secret,Good,Hazel,Black,Male,Yes,26,Sep-1968,New Earth,DC,<100
1653,Stanley Merkel,Non-dual,Good,Blue,Black,Male,No,5,Mar-1987,New Earth,DC,<10
1654,Daniel Evans,Public,Good,Black,Black,Male,Yes,24,May-2002,New Earth,DC,<100
1655,Mitch Wacky,Public,Good,Blue,White,Male,No,7,Oct-1990,New Earth,DC,<10
1656,Porm,Secret,Good,Black,Black,Female,No,15,Dec-1991,New Earth,DC,<100
1657,Warhammer,Secret,Good,Blue,Blond,Male,No,2,Oct-1996,New Earth,DC,<10
1658,Miguel Devante,Secret,Good,Brown,Brown,Male,Yes,11,Aug-2005,New Earth,DC,<100
1659,Nommo,Secret,Good,Brown,Black,Male,No,30,Jun-1982,New Earth,DC,<100
1660,Chthos-Chthas Chthatis,Public,Good,Black,Brown,Male,Yes,7,Dec-2006,New Earth,DC,<10
1661,Professor Bibbowski,Public,Good,Grey,Grey,Male,Yes,3,Jul-1997,New Earth,DC,<10
1662,Rachel Caspian,Non-dual,Good,Green,Red,Female,Yes,6,Jun-1987,New Earth,DC,<10
1663,Elizabeth Fleischmann,Public,Good,Blue,Brown,Female,Yes,10,May-2010,New Earth,DC,<10
1664,Diana Theotocopoulos,Public,Good,Blue,Red,Female,Yes,10,Jan-1989,New Earth,DC,<10
1665,Cameron Chase,Secret,Good,Green,Blond,Female,Yes,80,Jan-1998,New Earth,DC,<100
1666,Zachary Zatara,Public,Good,Green,Black,Male,Yes,43,May-2006,New Earth,DC,<100
1667,Eugenie Hedstrom,Secret,Good,Blue,Brown,Female,Yes,1,Jun-1987,New Earth,DC,<10
1668,Beowulf,Public,Good,Blue,Blond,Male,Yes,11,May-1975,New Earth,DC,<100
1669,Danny the Street,Public,Good,Green,Brown,Male,Yes,54,Aug-1990,New Earth,DC,<100
1670,Daniel Chase,Secret,Good,Green,Red,Male,No,53,Jan-1987,New Earth,DC,<100
1671,Arnold Burnsteel,Public,Good,White,Black,Male,Yes,29,Nov-1994,New Earth,DC,<100
1672,Garth,Public,Good,Purple,Black,Male,No,487,Feb-1960,New Earth,DC,<500
1673,Cissy Chambers,Public,Good,Brown,Brown,Female,Yes,15,Mar-1995,New Earth,DC,<100
1674,Joanna Tanner,Public,Good,Brown,Black,Female,No,7,Jul-2003,New Earth,DC,<10
1675,Antiope,Public,Good,Black,Blond,Female,No,13,Feb-1987,New Earth,DC,<100
1676,Solomon Wayne,Public,Good,Blue,Auburn,Male,No,5,Feb-1992,New Earth,DC,<10
1677,Tuebeen,Secret,Good,Blue,Black,Male,Yes,6,Aug-1982,New Earth,DC,<10
1678,Elizabeth Berg,Public,Good,Hazel,Blond,Female,Yes,6,Sep-1976,New Earth,DC,<10
1679,Remnant Nod,Public,Good,Green,White,Male,No,5,Nov-1983,New Earth,DC,<10
1680,William Schmitz,Secret,Good,Black,Grey,Male,Yes,2,Aug-1987,New Earth,DC,<10
1681,Shadowstryke,Secret,Good,Black,Black,Male,Yes,2,Jan-1993,New Earth,DC,<10
1682,John Kennedy,Public,Good,Blue,Brown,Male,Yes,8,May-1961,New Earth,DC,<10
1683,Carlo Sirianni,Public,Good,Brown,Red,Male,Yes,19,Mar-1988,New Earth,DC,<100
1684,Nadine Terrill,Public,Good,Variable,Brown,Female,Yes,9,Sep-1994,New Earth,DC,<10
1685,Jon Standing Bear,Secret,Good,Brown,Black,Male,No,2,Oct-2006,New Earth,DC,<10
1686,Myra Mason,Public,Good,Blue,Blond,Female,No,42,Apr-1941,New Earth,DC,<100
1687,Gnarrk,Public,Good,Brown,Black,Male,No,11,Apr-1971,New Earth,DC,<100
1688,Coalface,Secret,Good,Blue,Red,Male,Yes,1,Dec-2010,New Earth,DC,<10
1689,Vincent Meekins,Public,Good,White,Blond,Male,Yes,4,Dec-1988,New Earth,DC,<10
1690,Woodley Allen,Public,Good,Brown,Brown,Male,Yes,23,Apr-1941,New Earth,DC,<100
1691,Eric Russell,Public,Good,Brown,Black,Male,Yes,5,Feb-1971,New Earth,DC,<10
1692,Lady of the Lake,Secret,Good,Blue,Blue,Female,Yes,13,Feb-1936,New Earth,DC,<100
1693,Jolene Relazzo,Secret,Good,Grey,Brown,Female,Yes,6,Mar-1998,New Earth,DC,<10
1694,McCaffrey,Non-dual,Good,Brown,White,Male,No,8,Mar-2003,New Earth,DC,<10
1695,Ashley Zolomon,Public,Good,Orange,Brown,Female,Yes,20,Jun-2003,New Earth,DC,<100
1696,Gideon,Secret,Good,Brown,White,Male,No,14,Apr-1989,New Earth,DC,<100
1697,Mary Elizabeth Kane,Secret,Good,Blue,Blond,Female,Yes,46,Jan-1989,New Earth,DC,<100
1698,Sharon Vance,Secret,Good,Brown,Brown,Female,No,11,Oct-1999,New Earth,DC,<100
1699,David Clinton,Secret,Good,Blue,Black,Male,Yes,88,Nov-1962,New Earth,DC,<100
1700,Unknown Soldier II,Secret,Good,Black,Blond,Male,Yes,12,Dec-1988,New Earth,DC,<100
1701,Carlotta Rivera,Public,Good,Brown,Brown,Female,Yes,8,Jan-1989,New Earth,DC,<10
1702,Kyle Spencer,Public,Good,Green,Blond,Male,Yes,21,Oct-1988,New Earth,DC,<100
1703,Robert Garibaldi,Public,Good,Brown,Blond,Male,Yes,10,Oct-2003,New Earth,DC,<10
1704,Director,Secret,Good,Green,Brown,Male,Yes,2,Jul-2010,New Earth,DC,<10
1705,Terri Henshaw,Public,Good,Green,Red,Female,No,7,May-1990,New Earth,DC,<10
1706,Chrysalis,Secret,Good,White,Brown,Female,Yes,3,Dec-1994,New Earth,DC,<10
1707,David Zavimbi,Secret,Good,Brown,Black,Male,Yes,3,May-2011,New Earth,DC,<10
1708,Tatsu Yamashiro,Secret,Good,Brown,Black,Female,Yes,252,Jul-1983,New Earth,DC,<500
1709,Jeffrey Sloane,Public,Good,Blue,Brown,Male,Yes,9,Dec-1971,New Earth,DC,<10
1710,Eve Donner,Public,Good,Brown,Black,Female,Yes,11,Jul-1972,New Earth,DC,<100
1711,Bueno Excellente,Public,Good,Brown,Brown,Male,Yes,8,Sep-1997,New Earth,DC,<10
1712,Akarl,Secret,Good,Red,Brown,Male,No,2,Mar-1989,New Earth,DC,<10
1713,Henry Knight,Public,Good,Blue,Black,Male,No,1,Sep-2006,New Earth,DC,<10
1714,Nehebka,Secret,Good,Brown,Brown,Female,No,6,May-1989,New Earth,DC,<10
1715,Muscles McGinnis,Secret,Good,Black,Brown,Male,Yes,9,May-1995,New Earth,DC,<10
1716,Red Tornado,Secret,Good,Green,Blond,Male,Yes,374,Aug-1968,New Earth,DC,<500
1717,George Cross,Secret,Good,Blue,Blond,Male,Yes,14,Nov-1993,New Earth,DC,<100
1718,Lyla,Public,Good,Blue,Purple,Female,Yes,6,Apr-2004,New Earth,DC,<10
1719,Brian Bryan,Public,Good,Brown,Red,Male,Yes,6,Feb-1995,New Earth,DC,<10
1720,Azraeuz,Secret,Good,Green,Red,Male,No,9,Jan-2007,New Earth,DC,<10
1721,Mary Kramer,Secret,Good,Blue,Red,Female,Yes,13,Jul-1999,New Earth,DC,<100
1722,Terrence Carbone,Secret,Good,Black,Brown,Male,Yes,2,Jun-1989,New Earth,DC,<10
1723,Damara Sinclair,Public,Good,Blue,Blond,Female,Yes,10,Mar-2000,New Earth,DC,<10
1724,Clay Stoner,Secret,Good,Blue,Black,Male,Yes,8,Sep-1978,New Earth,DC,<10
1725,Wildstar,Public,Good,Brown,Black,Female,Yes,25,May-2009,New Earth,DC,<100
1726,Orlan,Public,Good,White,Brown,Male,Yes,2,Jan-2009,New Earth,DC,<10
1727,Henry Lane,Secret,Good,Brown,Black,Male,Yes,1,Jun-2009,New Earth,DC,<10
1728,Eliza Harmon,Public,Good,Brown,Brown,Female,No,3,Aug-2006,New Earth,DC,<10
1729,Gabby the Monkey,Public,Good,Blue,Brown,Male,Yes,8,Apr-1941,New Earth,DC,<10
1730,Jay Abrams,Secret,Good,Grey,Black,Male,Yes,49,Feb-1971,New Earth,DC,<100
1731,Granch,Public,Good,Black,Red,Male,No,9,Apr-1983,New Earth,DC,<10
1732,Carrie Donahue,Public,Good,Hazel,Brown,Female,Yes,4,Dec-1990,New Earth,DC,<10
1733,Stamar,Public,Good,Red,Brown,Male,Yes,2,Jun-1962,New Earth,DC,<10
