,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
10450,Sturky,Secret,Good,Blue,No,Unknown,Yes,7,Mar/1982,Earth-616,Marvel,<10
10457,Jamie Flores,Secret,Good,Brown,Brown,Female,Yes,16,Jun/1992,Earth-616,Marvel,<100
10460,Shastra,Secret,Good,Green,Brown,Female,No,3,Apr/1981,Earth-616,Marvel,<10
10461,Katherine Farrell,Public,Good,Brown,Red,Female,Yes,19,Jun/2002,Earth-616,Marvel,<100
10463,Tony Stark 2.0,Secret,Good,Yellow,No,Genderless,Yes,1,Mar/2007,Earth-616,Marvel,<10
10465,Warden Jzemlico,Public,Good,Brown,Black,Male,Yes,4,Jun/1993,Earth-616,Marvel,<10
10467,Holly-Ann Ember,Secret,Good,Blue,Blond,Female,Yes,3,Sep/1985,Earth-616,Marvel,<10
10471,Tito Mendez,Secret,Good,Brown,Brown,Male,Yes,5,Sep/1997,Earth-616,Marvel,<10
10475,Captain Rocke,Public,Good,White,Brown,Male,Yes,11,Apr/1953,Earth-616,Marvel,<100
10476,Donald Smithfield,Public,Good,Brown,Grey,Male,Yes,2,Jul/1992,Earth-616,Marvel,<10
10480,Porphyr,Secret,Good,Blue,White,Male,Yes,1,Jan/2010,Earth-616,Marvel,<10
10481,Mindy Williams,Non-dual,Good,Blue,Blond,Female,Yes,5,Feb/1976,Earth-616,Marvel,<10
10483,Chief Authier,Non-dual,Good,Brown,Blond,Male,Yes,5,Dec/1997,Earth-616,Marvel,<10
10493,Dinah Soar,Secret,Good,Black,No,Female,No,21,Jul/1989,Earth-616,Marvel,<100
10494,Ramon Hernandez,Public,Good,Brown,Black,Male,Yes,3,Mar/1981,Earth-616,Marvel,<10
10496,Anthea Dupres,Non-dual,Good,Blue,Brown,Female,Yes,1,Apr/1995,Earth-616,Marvel,<10
10497,Clive Reston,Public,Good,Blue,Grey,Male,Yes,104,Mar/1975,Earth-616,Marvel,<250
10510,Lewis Green,Public,Good,Blue,Black,Male,No,4,Aug/2011,Earth-616,Marvel,<10
10519,Stephanie Bradley,Public,Good,Brown,Bald,Female,Yes,1,Jul/2003,Earth-616,Marvel,<10
10528,Claw,Secret,Good,Blue,Brown,Male,No,4,Nov/1982,Earth-616,Marvel,<10
10530,Cassie Lathrop,Non-dual,Good,Blue,Blond,Female,Yes,17,Aug/2003,Earth-616,Marvel,<100
10531,Lucy Ryker,Public,Good,Green,White,Female,Yes,3,Nov/2000,Earth-616,Marvel,<10
10534,Gabe Acheron,Public,Good,Blue,Blond,Male,Yes,13,Dec/2003,Earth-616,Marvel,<100
10537,Dieter Lehmann,Non-dual,Good,Blue,Blond,Male,No,4,Sep/2011,Earth-616,Marvel,<10
10541,Waldo,Non-dual,Good,Red,No,Male,Yes,13,Dec/1977,Earth-616,Marvel,<100
10542,Joanna Blanding,Public,Good,Blue,Blond,Female,No,2,Jul/1997,Earth-616,Marvel,<10
10543,Abner Jenkins,Public,Good,Brown,Brown,Male,Yes,284,Aug/1964,Earth-616,Marvel,<500
10552,Tonaja,Secret,Good,Brown,Brown,Female,Yes,22,Dec/1998,Earth-616,Marvel,<100
10578,Onyx,Public,Good,Brown,Brown,Male,Yes,2,Sep/1995,Earth-616,Marvel,<10
10580,Christine Chen,Secret,Good,Brown,Black,Female,Yes,5,Oct/2012,Earth-616,Marvel,<10
10583,Tomas Delgado,Non-dual,Good,Blue,Red,Male,Yes,5,Dec/1992,Earth-616,Marvel,<10
10584,Dexter Quentin,Public,Good,Blue,Black,Male,Yes,2,Mar/1981,Earth-616,Marvel,<10
10585,Great Mongoose,Secret,Good,Black,Black,Male,No,1,Aug/2008,Earth-616,Marvel,<10
10587,Robert Baldwin,Secret,Good,Blue,Blond,Male,Yes,293,Sep/1988,Earth-616,Marvel,<500
10589,Neptunus,Secret,Good,Yellow,Blond,Male,Yes,2,Sep/1980,Earth-616,Marvel,<10
10591,Astrella Carpenter,Non-dual,Good,Blue,Blond,Female,Yes,8,Aug/1972,Earth-616,Marvel,<10
10594,Harold Osborn,Non-dual,Good,Blue,Brown,Male,Yes,474,Dec/1965,Earth-616,Marvel,<500
10595,Lockjaw,Secret,Good,Grey,Black,Male,Yes,2,Jun/1997,Earth-616,Marvel,<10
10596,Cyra,Public,Good,Blue,Black,Female,Yes,5,Jul/2001,Earth-616,Marvel,<10
10597,Menalaos,Public,Good,Brown,Black,Male,Yes,1,Jun/1942,Earth-616,Marvel,<10
10599,Augustine,Secret,Good,Blue,Black,Unknown,Yes,1,Nov/1997,Earth-616,Marvel,<10
10602,Harold Schmidt,Public,Good,Blue,White,Male,Yes,1,Sep/1940,Earth-616,Marvel,<10
10603,Willie Walkaway,Secret,Good,Brown,Black,Male,Yes,3,Mar/1995,Earth-616,Marvel,<10
10607,Sarah Clark,Public,Good,Green,Auburn,Female,No,16,Dec/1979,Earth-616,Marvel,<100
10616,Daniel Smallwood,Secret,Good,Brown,Brown,Male,Yes,5,Aug/1983,Earth-616,Marvel,<10
10618,Teela,Secret,Good,Brown,Bald,Female,Yes,2,Aug/2010,Earth-616,Marvel,<10
10622,Janet Sorenson,Public,Good,Black,Black,Female,Yes,1,Feb/1994,Earth-616,Marvel,<10
10624,Jiru,Public,Good,Brown,Black,Male,Yes,1,Jan/1978,Earth-616,Marvel,<10
10627,Mrs. Canfield,Public,Good,Brown,Black,Male,No,2,Jan/2003,Earth-616,Marvel,<10
10628,Katherine Spar,Public,Good,White,Black,Female,Yes,4,Sep/1998,Earth-616,Marvel,<10
10629,Jack Smithers,Secret,Good,Blue,Grey,Male,Yes,4,Nov/1993,Earth-616,Marvel,<10
10631,Rick Barron,Public,Good,White,Red,Male,Yes,3,Aug/1995,Earth-616,Marvel,<10
10633,Ailma,Non-dual,Good,Blue,Black,Female,Yes,2,Apr/1943,Earth-616,Marvel,<10
10634,Charles P. Irwin,Public,Good,Blue,Brown,Male,Yes,3,Oct/1978,Earth-616,Marvel,<10
10641,Mister Million,Secret,Good,Amber,Blond,Male,Yes,1,Apr/1941,Earth-616,Marvel,<10
10646,Lou-Ann Savannah,Public,Good,Blue,Black,Female,Yes,15,Sep/1972,Earth-616,Marvel,<100
10648,Max,Secret,Good,Blue,Black,Male,Yes,14,Feb/1987,Earth-616,Marvel,<100
10649,Lydia McKenzie,Public,Good,Green,Black,Female,No,4,Nov/1998,Earth-616,Marvel,<10
10650,Peliali,Non-dual,Good,White,Blond,Female,Yes,3,Jun/2000,Earth-616,Marvel,<10
10653,Alysande Stuart,Public,Good,Blue,Black,Female,No,22,Mar/1989,Earth-616,Marvel,<100
10656,Mohawk,Secret,Good,Blue,White,Female,Yes,1,Nov/1989,Earth-616,Marvel,<10
10658,Asteroth,Secret,Good,White,Black,Female,Yes,4,May/2005,Earth-616,Marvel,<10
10665,Karanda,Public,Good,Brown,Grey,Female,Yes,2,Feb/2007,Earth-616,Marvel,<10
10668,Katherine Kiernan,Public,Good,Brown,Blond,Female,Yes,15,Oct/2012,Earth-616,Marvel,<100
10669,Dorrek VIII,Public,Good,Blue,Blond,Male,Yes,103,Apr/2005,Earth-616,Marvel,<250
10670,Zak-Del,Secret,Good,Red,White,Male,Yes,12,Aug/2007,Earth-616,Marvel,<100
10671,Eenie-Meenie,Secret,Good,Green,Grey,Male,Yes,1,May/1943,Earth-616,Marvel,<10
10672,Taxtor,Public,Good,Blue,Purple,Male,Yes,1,Oct/1969,Earth-616,Marvel,<10
10673,Jentorra,Public,Good,Green,Blond,Female,Yes,5,Apr/2010,Earth-616,Marvel,<10
10681,Scott Hoskins,Secret,Good,Yellow,Black,Male,Yes,5,Nov/2004,Earth-616,Marvel,<10
10682,Sam Casey,Public,Good,Brown,Blond,Male,Yes,5,Jul/1977,Earth-616,Marvel,<10
10683,Bill Price,Secret,Good,Blue,Brown,Male,Yes,1,Jan/2007,Earth-616,Marvel,<10
10691,Leila,Public,Good,Brown,Brown,Female,Yes,1,Apr/1982,Earth-616,Marvel,<10
10714,Jonathan Hart,Public,Good,Blue,Brown,Male,Yes,125,Mar/1976,Earth-616,Marvel,<250
10719,Samuel Caulkin,Secret,Good,Brown,Brown,Male,Yes,22,Mar/1993,Earth-616,Marvel,<100
10721,Caleb Hammer,Public,Good,Brown,Black,Male,No,5,Jun/1980,Earth-616,Marvel,<10
10725,Sleepwalker,Secret,Good,Red,No,Male,Yes,72,Jun/1991,Earth-616,Marvel,<100
10727,William Cox,Non-dual,Good,Blue,Black,Male,Yes,1,Dec/1943,Earth-616,Marvel,<10
10728,Fairgold,Secret,Good,Green,Blond,Female,Yes,3,Jun/1982,Earth-616,Marvel,<10
10729,Adam Berman,Secret,Good,Red,Black,Male,Yes,1,Sep/1997,Earth-616,Marvel,<10
10731,Inari,Public,Good,Blue,White,Male,No,5,Jul/2005,Earth-616,Marvel,<10
10737,Alake,Non-dual,Good,White,Blond,Male,Yes,2,Mar/1992,Earth-616,Marvel,<10
10746,John Hashimoto,Secret,Good,Brown,Black,Male,Yes,7,Oct/2008,Earth-616,Marvel,<10
10747,Ronald Parady,Public,Good,Brown,Grey,Male,Yes,2,Jul/1999,Earth-616,Marvel,<10
10754,Ralph Caccone,Public,Good,Brown,Black,Female,Yes,8,Nov/1974,Earth-616,Marvel,<10
10756,James Madison,Public,Good,Red,Black,Male,No,2,Dec/2009,Earth-616,Marvel,<10
10763,Clifford Townsend,Public,Good,Brown,Black,Male,No,4,May/2002,Earth-616,Marvel,<10
10769,Robert Plunder,Public,Good,Blue,Black,Male,Yes,4,Feb/1966,Earth-616,Marvel,<10
10770,Ambassador,Secret,Good,Blue,Brown,Male,Yes,4,Nov/1993,Earth-616,Marvel,<10
10774,Agrom,Non-dual,Good,White,Black,Male,Yes,4,Oct/1989,Earth-616,Marvel,<10
10776,Tommy Tyme,Public,Good,Green,Orange,Male,Yes,10,Apr/1943,Earth-616,Marvel,<10
10782,Astra,Secret,Good,Red,Black,Female,Yes,4,Dec/1981,Earth-616,Marvel,<10
10784,Paul Atwell,Secret,Good,Blue,White,Male,Yes,1,Mar/1944,Earth-616,Marvel,<10
10806,Dante Kale,Secret,Good,Yellow,Blond,Male,Yes,3,Sep/1996,Earth-616,Marvel,<10
10810,Ho Yinsen,Public,Good,Brown,White,Male,No,32,Mar/1963,Earth-616,Marvel,<100
10818,Margoyle,Public,Good,White,Purple,Female,Yes,7,Mar/1995,Earth-616,Marvel,<10
10820,Yuji Watanabe,Non-dual,Good,Brown,Grey,Male,Yes,7,Dec/1990,Earth-616,Marvel,<10
10821,Steve Rubino,Secret,Good,Blue,Brown,Male,Yes,9,May/1991,Earth-616,Marvel,<10
10822,Devon Lewis,Public,Good,Brown,Black,Male,Yes,35,Jan/1996,Earth-616,Marvel,<100
10835,Crimson,Secret,Good,Red,Blond,Female,Yes,4,May/1990,Earth-616,Marvel,<10
10836,Jarella,Non-dual,Good,Green,Blond,Female,No,38,Jun/1971,Earth-616,Marvel,<100
10839,Detective Kurtz,Public,Good,Brown,Grey,Male,Yes,12,Nov/2007,Earth-616,Marvel,<100
10846,Doctor Castillo,Secret,Good,Brown,Blond,Female,Yes,4,Dec/2005,Earth-616,Marvel,<10
10849,Straw Man,Secret,Good,Red,Yellow,Male,Yes,12,Aug/1975,Earth-616,Marvel,<100
10850,Doctor Lin,Public,Good,Blue,White,Male,No,2,Mar/1941,Earth-616,Marvel,<10
10855,Cassandra Webb,Public,Good,Grey,Black,Female,No,58,Nov/1980,Earth-616,Marvel,<100
10866,Sylvette Lauziere,Public,Good,Red,Blond,Female,Yes,3,Jul/2004,Earth-616,Marvel,<10
10873,Bethany Cabe,Non-dual,Good,Green,Red,Female,Yes,98,Dec/1978,Earth-616,Marvel,<100
10882,Bannerman Green,Secret,Good,Brown,Brown,Male,No,2,Apr/2007,Earth-616,Marvel,<10
10892,Tippy-Toe,Secret,Good,Black,Grey,Female,Yes,12,Sep/2005,Earth-616,Marvel,<100
10898,Lord Churchill,Secret,Good,Brown,White,Male,No,8,Nov/1997,Earth-616,Marvel,<10
10902,Jerry Westman,Public,Good,Red,Black,Male,Yes,1,Aug/1970,Earth-616,Marvel,<10
10903,Avram Siegel,Public,Good,Red,Black,Male,Yes,1,Apr/1993,Earth-616,Marvel,<10
10905,"Martin Luther King, Jr.",Public,Good,Brown,Black,Male,Yes,2,Jan/2008,Earth-616,Marvel,<10
10906,Dakimh,Non-dual,Good,Blue,White,Male,No,18,Jun/1973,Earth-616,Marvel,<100
10912,Blackbyrd,Secret,Good,Amber,Brown,Male,Yes,1,Jul/1981,Earth-616,Marvel,<10
10914,Robin Vega,Public,Good,Brown,Blond,Female,Yes,3,Aug/1997,Earth-616,Marvel,<10
10917,Kaina,Secret,Good,White,Brown,Female,Yes,39,Jul/1979,Earth-616,Marvel,<100
10919,Emmett,Public,Good,Brown,Brown,Male,Yes,1,Aug/2011,Earth-616,Marvel,<10
10921,Ray Coffin,Public,Good,Black,Black,Male,Yes,7,Mar/1979,Earth-616,Marvel,<10
10924,Eddie,Public,Good,Brown,Black,Male,Yes,1,Nov/1990,Earth-616,Marvel,<10
10926,Allan Lewis,Secret,Good,Blue,Blond,Male,No,4,Feb/1940,Earth-616,Marvel,<10
10930,Bernard Van Buren,Secret,Good,Blue,Black,Male,Yes,1,Sep/2006,Earth-616,Marvel,<10
10932,Lucas Evans,Secret,Good,Blue,Bald,Male,No,4,Jan/2003,Earth-616,Marvel,<10
10934,Harold Becker,Public,Good,Brown,No,Male,Yes,2,Dec/1981,Earth-616,Marvel,<10
10937,Madison Jeffries,Non-dual,Good,Brown,Black,Male,Yes,193,Aug/1983,Earth-616,Marvel,<250
10941,Belial,Non-dual,Good,Brown,Black,Female,Yes,1,May/1999,Earth-616,Marvel,<10
10944,Eric Gitter,Secret,Good,Blue,Bald,Male,Yes,17,Jun/2008,Earth-616,Marvel,<100
10954,Roberto Gonzago,Non-dual,Good,Black,Black,Male,Yes,1,Dec/1992,Earth-616,Marvel,<10
10956,Aleksey Lebedev,Secret,Good,Blue,Brown,Male,No,4,Jun/1991,Earth-616,Marvel,<10
10959,Askid,Secret,Good,Blue,White,Male,Yes,1,May/2004,Earth-616,Marvel,<10
10960,Ezekeel,Secret,Good,Blue,Blond,Male,Yes,1,Jun/2000,Earth-616,Marvel,<10
10962,Thomas Smallwood,Secret,Good,Yellow,Variable,Male,Yes,3,Sep/1983,Earth-616,Marvel,<10
10968,Maria Sapristi,Public,Good,Blue,Black,Female,Yes,2,Nov/1986,Earth-616,Marvel,<10
10969,Joshua Pryce,Secret,Good,Brown,Brown,Male,Yes,5,Sep/1994,Earth-616,Marvel,<10
10972,Munchkin,Secret,Good,White,Black,Male,Yes,2,Mar/1994,Earth-616,Marvel,<10
10980,Xena,Secret,Good,Black,Purple,Female,Yes,3,Apr/1993,Earth-616,Marvel,<10
10983,Ogeode,Public,Good,Black,Brown,Male,Yes,10,May/1983,Earth-616,Marvel,<10
10986,Adrian Defoe,Secret,Good,Blue,No,Male,Yes,4,Jan/2004,Earth-616,Marvel,<10
10988,Clay Quartermain,Public,Good,Blue,White,Male,No,1,Oct/1997,Earth-616,Marvel,<10
10989,Jonathan Clark,Public,Good,Blue,Black,Male,No,17,Dec/1979,Earth-616,Marvel,<100
10993,Elizabeth Keller,Secret,Good,Blue,Black,Female,Yes,2,Jul/2005,Earth-616,Marvel,<10
11001,Ray Landers,Secret,Good,Brown,Black,Male,Yes,19,Dec/1980,Earth-616,Marvel,<100
11002,Jericho Drumm,Public,Good,Brown,Brown,Male,No,96,Sep/1973,Earth-616,Marvel,<100
11006,Cindy Knutz,Non-dual,Good,Blue,Auburn,Female,Yes,4,Aug/1995,Earth-616,Marvel,<10
11008,Mariko Yashida,Non-dual,Good,Brown,Black,Female,No,76,Feb/1979,Earth-616,Marvel,<100
11010,Kaos,Public,Good,Blue,Grey,Male,Yes,6,Jan/2000,Earth-616,Marvel,<10
11011,Alyssa Moy,Non-dual,Good,Brown,Black,Female,No,33,May/1998,Earth-616,Marvel,<100
11012,Samson Buchanan,Secret,Good,White,Blond,Male,Yes,22,Oct/1992,Earth-616,Marvel,<100
11017,Victor Borkowski,Secret,Good,Brown,Black,Male,Yes,184,Aug/2003,Earth-616,Marvel,<250
11019,Kristoff Vernard,Secret,Good,Brown,Brown,Male,Yes,64,Oct/1982,Earth-616,Marvel,<100
11020,Hans Bruder,Non-dual,Good,Black,Black,Male,Yes,5,Oct/2009,Earth-616,Marvel,<10
11021,Raaka,Secret,Good,Hazel,White,Male,Yes,2,Mar/1960,Earth-616,Marvel,<10
11023,Purge,Secret,Good,Blue,Blond,Male,Yes,7,Sep/2004,Earth-616,Marvel,<10
11027,Percival,Secret,Good,Green,Grey,Male,Yes,5,May/2002,Earth-616,Marvel,<10
11028,Lon Crag,Secret,Good,Red,Black,Male,Yes,1,Jun/1942,Earth-616,Marvel,<10
11030,Tsu-Zana,Secret,Good,Blue,Blond,Female,Yes,48,Nov/1996,Earth-616,Marvel,<100
11033,Josh Mundy,Secret,Good,Black,White,Male,No,1,Jul/1949,Earth-616,Marvel,<10
11034,Ryder,Secret,Good,Brown,Black,Male,Yes,17,Sep/1995,Earth-616,Marvel,<100
11035,Burt Horowitz,Secret,Good,Brown,Bald,Male,No,12,Jul/1988,Earth-616,Marvel,<100
11037,Baby Dean,Non-dual,Good,Black,Black,Female,Yes,1,Feb/1942,Earth-616,Marvel,<10
11045,Kent Blake,Secret,Good,Hazel,Brown,Male,No,15,May/1951,Earth-616,Marvel,<100
11053,Candelaria V\u00e9lez,Secret,Good,Green,Black,Female,Yes,1,Aug/1995,Earth-616,Marvel,<10
11056,Ditto,Secret,Good,Blue,Black,Male,Yes,16,Jun/2004,Earth-616,Marvel,<100
11058,Gervasse,Non-dual,Good,Blue,Red,Male,Yes,2,Oct/1975,Earth-616,Marvel,<10
11064,Alphonso Mackenzie,Secret,Good,Blue,Grey,Male,Yes,7,Aug/1988,Earth-616,Marvel,<10
11068,El Alemain,Public,Good,Brown,Black,Male,Yes,5,May/1955,Earth-616,Marvel,<10
11072,Sainte-Cloud,Public,Good,Blue,Blond,Female,Yes,1,Mar/1975,Earth-616,Marvel,<10
11074,Namorita Prentiss,Public,Good,Blue,Blond,Female,No,257,Jun/1972,Earth-616,Marvel,<500
11079,Lothithanriaxiaxus,Public,Good,Green,Green,Male,Yes,2,Jan/2010,Earth-616,Marvel,<10
11081,Stalax,Secret,Good,Brown,Grey,Male,Yes,11,May/1983,Earth-616,Marvel,<100
11086,Eleanor Sanford,Public,Good,Brown,Red,Female,Yes,1,Jul/2002,Earth-616,Marvel,<10
11087,Archimedes,Non-dual,Good,Black,Brown,Male,Yes,1,Jun/2011,Earth-616,Marvel,<10
11095,Ameiko Sabuki,Secret,Good,Black,Black,Female,No,9,Jul/2000,Earth-616,Marvel,<10
11102,Laline Ortega,Public,Good,Variable,Black,Female,Yes,3,Jan/2005,Earth-616,Marvel,<10
11107,Scotti Warren,Public,Good,Green,Black,Male,Yes,1,Jul/1948,Earth-616,Marvel,<10
11108,Eugene Strausser,Public,Good,Brown,Brown,Male,Yes,13,May/1989,Earth-616,Marvel,<100
11115,Milo Thurman,Public,Good,Brown,Bald,Male,Yes,4,Jan/1997,Earth-616,Marvel,<10
11122,Julia Caputo,Public,Good,Blue,Red,Female,Yes,11,Aug/1994,Earth-616,Marvel,<100
11123,Illich Lavrov,Secret,Good,Yellow,Blond,Male,Yes,5,Oct/1986,Earth-616,Marvel,<10
11124,Judy Lumley,Secret,Good,Blue,Black,Female,Yes,2,Mar/1999,Earth-616,Marvel,<10
11133,Orbit,Secret,Good,Brown,Brown,Male,Yes,3,Sep/2002,Earth-616,Marvel,<10
11135,Helen Takahama,Secret,Good,Blue,Black,Female,Yes,78,Apr/1997,Earth-616,Marvel,<100
11140,Charn,Secret,Good,White,Black,Male,Yes,1,Feb/1979,Earth-616,Marvel,<10
11146,Bayan,Public,Good,Blue,White,Male,Yes,2,Oct/1980,Earth-616,Marvel,<10
11148,Dennis Piper,Secret,Good,Blue,Black,Male,Yes,5,Aug/2011,Earth-616,Marvel,<10
11150,Glop,Secret,Good,Hazel,Black,Male,Yes,1,Sep/1961,Earth-616,Marvel,<10
11158,Dan Carey,Public,Good,Black,Brown,Male,Yes,2,Dec/1942,Earth-616,Marvel,<10
11162,Ms. Lion,Public,Good,Black,White,Male,Yes,16,Nov/2010,Earth-616,Marvel,<100
11173,Seiji Ashida,Non-dual,Good,Brown,Black,Male,Yes,1,Jan/2005,Earth-616,Marvel,<10
11188,Nicholas Damiano,Public,Good,Green,Black,Male,No,3,Aug/1984,Earth-616,Marvel,<10
11189,Ame-No-Mi-Kumari,Non-dual,Good,Blue,Black,Female,Yes,2,Jul/2006,Earth-616,Marvel,<10
11194,Jonah Lamb,Public,Good,Red,Black,Male,Yes,1,Jun/1942,Earth-616,Marvel,<10
11197,Mako,Secret,Good,Black,Black,Female,Yes,2,Mar/2000,Earth-616,Marvel,<10
11198,Mitya Smerdyakov,Public,Good,Blue,Brown,Female,Yes,3,Jul/2004,Earth-616,Marvel,<10
11199,Monet St. Croix,Non-dual,Good,Brown,Black,Female,Yes,221,Nov/1994,Earth-616,Marvel,<250
11203,William Harper Littlejohn,Non-dual,Good,Brown,Brown,Male,Yes,13,Oct/1972,Earth-616,Marvel,<100
11211,Kwan Tai-Fung,Public,Good,Blue,Black,Female,Yes,2,Jul/1984,Earth-616,Marvel,<10
11223,Alynn Chambers,Secret,Good,Brown,Brown,Female,Yes,1,Aug/1983,Earth-616,Marvel,<10
11225,Father Coza,Non-dual,Good,Blue,Brown,Male,Yes,1,Jan/1981,Earth-616,Marvel,<10
11227,Thomas Davidson,Public,Good,Green,Brown,Male,Yes,2,Jul/2010,Earth-616,Marvel,<10
11232,Ernest Popchik,Public,Good,Blue,Bald,Male,Yes,6,Oct/1985,Earth-616,Marvel,<10
11235,Eldrac,Secret,Good,Blue,No,Male,Yes,5,Jun/2010,Earth-616,Marvel,<10
11239,Arthur Nagan,Public,Good,Grey,Black,Male,Yes,35,Sep/1954,Earth-616,Marvel,<100
11240,E.V.A.,Secret,Good,Blue,No,Female,Yes,60,Sep/2002,Earth-616,Marvel,<100
11244,Thor,Non-dual,Good,Blue,Blond,Male,Yes,2258,Nov/1950,Unknown,Marvel,<3000
11261,Rex Carpenter,Non-dual,Good,Brown,Black,Male,Yes,9,Dec/1972,Earth-616,Marvel,<10
11263,Raptra,Secret,Good,Yellow,No,Female,Yes,7,Dec/2001,Earth-616,Marvel,<10
11270,Sparky the Lightning Kid,Public,Good,Blue,Blond,Male,Yes,2,Jan/1993,Earth-616,Marvel,<10
11271,Kavor,Secret,Good,Brown,Black,Male,Yes,1,Oct/1973,Earth-616,Marvel,<10
11274,Jubilee,Secret,Good,Black,Black,Female,Yes,4,Dec/1985,Earth-616,Marvel,<10
11275,Janice Hollenbeck,Public,Good,Blue,Brown,Female,No,8,Feb/1992,Earth-616,Marvel,<10
11281,Bubble,Public,Good,Green,Brown,Male,No,2,Sep/2003,Earth-616,Marvel,<10
11286,Ocelot,Secret,Good,Blue,Brown,Male,Yes,4,Sep/2002,Earth-616,Marvel,<10
11292,Hildegarde,Non-dual,Good,White,Blond,Female,Yes,43,Jan/1972,Earth-616,Marvel,<100
11294,Doreen Green,Public,Good,Brown,Brown,Female,Yes,42,Dec/1991,Earth-616,Marvel,<100
11298,Rintrah,Secret,Good,Brown,Green,Male,Yes,62,Dec/1986,Earth-616,Marvel,<100
11303,Val Ventura,Secret,Good,Brown,Brown,Male,Yes,34,Jul/1989,Earth-616,Marvel,<100
11317,Cathy Webster,Secret,Good,Blue,Blond,Female,Yes,17,Sep/1994,Earth-616,Marvel,<100
11318,Laura Brown,Secret,Good,Blue,Blond,Female,Yes,25,Aug/1965,Earth-616,Marvel,<100
11328,Tar Baby,Secret,Good,Brown,Black,Male,No,12,Jul/1985,Earth-616,Marvel,<100
11331,Trader,Secret,Good,Red,Blond,Male,No,5,Jun/2002,Earth-616,Marvel,<10
11332,Bruno Delor,Public,Good,White,Brown,Male,No,1,Nov/1999,Earth-616,Marvel,<10
11333,John Jacob Gilligan,Secret,Good,Brown,Blond,Male,Yes,1,Dec/1948,Earth-616,Marvel,<10
11336,Fiona Fitzhugh,Public,Good,Green,Orange,Female,Yes,6,Nov/2008,Earth-616,Marvel,<10
11337,Colin Richard,Public,Good,Variable,Black,Male,Yes,1,Jun/1989,Earth-616,Marvel,<10
11341,Leanne,Public,Good,Brown,Brown,Female,Yes,4,Apr/1981,Earth-616,Marvel,<10
11342,Nancy Brown,Public,Good,Brown,Black,Female,Yes,4,Dec/1944,Earth-616,Marvel,<10
11349,Miguel Santos,Secret,Good,Brown,Black,Male,Yes,111,Oct/1990,Earth-616,Marvel,<250
11351,Jill Harper,Public,Good,Blue,Blond,Female,Yes,5,May/2011,Earth-616,Marvel,<10
11358,Kyral,Non-dual,Good,Blue,White,Male,Yes,1,Nov/1991,Earth-616,Marvel,<10
11360,Robert Grayson,Secret,Good,Blue,Blond,Male,Yes,70,Dec/1950,Earth-616,Marvel,<100
11372,Harkort,Secret,Good,Blue,Blond,Unknown,Yes,3,Feb/1995,Earth-616,Marvel,<10
11380,Clinton Barton,Public,Good,Blue,Blond,Male,Yes,1394,Sep/1964,Earth-616,Marvel,<1500
11381,Helliana,Public,Good,Blue,Red,Female,No,3,Mar/1998,Earth-616,Marvel,<10
11383,Karim Mahwash Najeeb,Public,Good,Black,Grey,Male,No,5,Oct/2006,Earth-616,Marvel,<10
11385,Nadar,Public,Good,Blue,Black,Male,Yes,3,Jan/1981,Earth-616,Marvel,<10
11403,Victoria Anderson,Non-dual,Good,Blue,Blond,Female,Yes,1,Nov/2002,Earth-616,Marvel,<10
11414,Alhambra,Secret,Good,Blue,Blond,Female,Yes,3,Dec/1983,Earth-616,Marvel,<10
11418,Robert Seever,Non-dual,Good,Yellow,Brown,Male,Yes,2,Oct/2011,Earth-616,Marvel,<10
11423,Noah van Helsing,Public,Good,Green,Grey,Male,Yes,3,Dec/2004,Earth-616,Marvel,<10
11428,Tandy Bowen,Secret,Good,Blue,Blond,Female,Yes,222,Mar/1982,Earth-616,Marvel,<250
11433,Ginger Beach,Public,Good,Black,Auburn,Female,Yes,19,Sep/1991,Earth-616,Marvel,<100
11436,James Sokolowski,Public,Good,Hazel,Brown,Male,Yes,26,Mar/1994,Earth-616,Marvel,<100
11439,Nanabozho,Secret,Good,Brown,Brown,Male,Yes,1,Jan/1991,Earth-616,Marvel,<10
11440,Slug,Secret,Good,Brown,Blond,Unknown,No,2,Sep/1995,Earth-616,Marvel,<10
11445,Robert Diamond,Non-dual,Good,Blue,Blond,Male,Yes,58,Apr/1974,Earth-616,Marvel,<100
11447,Kal Blackbane,Secret,Good,White,Black,Male,Yes,8,Jun/2010,Earth-616,Marvel,<10
11454,Boone,Secret,Good,White,Brown,Male,Yes,16,Oct/1994,Earth-616,Marvel,<100
11455,Hui Lin,Secret,Good,Brown,Black,Male,Yes,19,May/2007,Earth-616,Marvel,<100
11460,Akulia,Non-dual,Good,Black,Black,Female,No,3,Feb/1991,Earth-616,Marvel,<10
11470,Carson Wyche,Public,Good,Hazel,Brown,Male,Yes,24,Jul/2010,Earth-616,Marvel,<100
11475,Michael Berengetti,Public,Good,Red,Red,Male,Yes,10,Sep/1988,Earth-616,Marvel,<10
11484,Arko,Non-dual,Good,Blue,White,Male,Yes,7,Sep/1990,Earth-616,Marvel,<10
11492,Roger Willis,Secret,Good,Red,White,Male,Yes,9,Jul/1984,Earth-616,Marvel,<10
11499,Tre Owens,Secret,Good,Brown,Bald,Male,Yes,7,Apr/2009,Earth-616,Marvel,<10
