,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
536,Roger Denning,Public,Neutral,Blue,Black,Male,Yes,19,Sep-1965,New Earth,DC,<100
537,Mustang Suzy,Secret,Neutral,Brown,Red,Female,Yes,5,Nov-1992,New Earth,DC,<10
538,Armless Master,Public,Neutral,Blue,Brown,Male,No,2,Jul-1994,New Earth,DC,<10
539,Richard Destine,Public,Neutral,Green,Blond,Male,Yes,4,Dec-1999,New Earth,DC,<10
540,Richard Mission,Public,Neutral,Brown,Brown,Male,Yes,8,Dec-1991,New Earth,DC,<10
541,Michael Dugan,Public,Neutral,Green,Red,Male,Yes,18,Feb-1985,New Earth,DC,<100
542,Grant Morrison,Secret,Neutral,Blue,Black,Male,No,4,Jul-1990,New Earth,DC,<10
543,Lori Zechlin,Secret,Neutral,Blue,Black,Female,Yes,52,Jan-2005,New Earth,DC,<100
544,Merlin,Secret,Neutral,Black,White,Male,Yes,92,Feb-1936,New Earth,DC,<100
545,Cassandra Craft,Public,Neutral,Grey,White,Female,Yes,13,Feb-1972,New Earth,DC,<100
546,Abraham Pointe,Public,Neutral,Black,Blond,Male,Yes,3,Sep-2010,New Earth,DC,<10
547,Talaoc,Public,Neutral,Blue,Black,Male,Yes,5,May-1988,New Earth,DC,<10
548,Lobo,Public,Neutral,Red,Black,Male,Yes,353,Jun-1983,New Earth,DC,<500
549,Charity Bleak,Public,Neutral,Black,Black,Female,Yes,2,Jun-2005,New Earth,DC,<10
550,Barbara Whitmore,Secret,Neutral,Blue,Blond,Female,Yes,19,Jul-1999,New Earth,DC,<100
551,Eryx,Public,Neutral,Blue,Purple,Male,Yes,3,Jul-1995,New Earth,DC,<10
552,Desire,Secret,Neutral,Yellow,Black,Genderless,Yes,20,Nov-1989,New Earth,DC,<100
553,William Brannon,Secret,Neutral,Yellow,Black,Male,Yes,2,Jun-2008,New Earth,DC,<10
554,Delia Ryan,Public,Neutral,Blue,Blond,Female,Yes,3,May-1989,New Earth,DC,<10
555,Werner Vertigo,Secret,Neutral,Blue,Blond,Male,Yes,104,Jul-1978,New Earth,DC,<250
556,Aron Abromowitz,Secret,Neutral,Blue,No,Male,Yes,7,Jul-2004,New Earth,DC,<10
557,Lilhy,Public,Neutral,Yellow,Brown,Female,Yes,11,Feb-1995,New Earth,DC,<100
558,Charles Melvin,Non-dual,Neutral,Brown,Brown,Male,Yes,2,Sep-1973,New Earth,DC,<10
559,Keerg,Public,Neutral,Grey,Blond,Male,Yes,4,Feb-1992,New Earth,DC,<10
560,Silver Shield,Secret,Neutral,Blue,Bald,Male,Yes,6,Nov-1989,New Earth,DC,<10
561,Oceanus,Public,Neutral,White,Black,Male,Yes,17,Apr-1985,New Earth,DC,<100
562,Xum,Secret,Neutral,Green,Black,Male,Yes,7,Sep-1978,New Earth,DC,<10
563,Kimberly Rebecki,Public,Neutral,Brown,Brown,Female,Yes,7,Jun-2012,Prime Earth,DC,<10
564,Coeus,Public,Neutral,Blue,Blue,Unknown,Yes,18,Aug-1985,New Earth,DC,<100
565,Alesandra Taracon,Public,Neutral,Green,Blond,Female,Yes,2,Dec-2001,New Earth,DC,<10
566,Bizarro Firestorm,Secret,Neutral,Brown,Brown,Male,Yes,1,Dec-2010,New Earth,DC,<10
567,Jason Todd,Secret,Neutral,Blue,Black,Male,Yes,235,Jun-1987,New Earth,DC,<250
568,Two of Spades I,Public,Neutral,Brown,Black,Male,Yes,3,Jul-1990,New Earth,DC,<10
569,Triton,Public,Neutral,Green,White,Male,Yes,8,Jul-1995,New Earth,DC,<10
570,Brittany Brandon,Secret,Neutral,Blue,Silver,Female,Yes,5,Jun-1986,New Earth,DC,<10
571,Miles Lydecker,Public,Neutral,Black,Red,Male,Yes,2,Jul-1992,New Earth,DC,<10
572,Charon,Secret,Neutral,Blue,Red,Unknown,Yes,23,Aug-1982,New Earth,DC,<100
573,Maxine Michaels,Public,Neutral,Blue,Blond,Female,No,10,Apr-2003,New Earth,DC,<10
574,Howard Baxter-Foote,Secret,Neutral,Blue,Blond,Male,Yes,3,Jul-1988,New Earth,DC,<10
575,John Pemberton,Public,Neutral,Brown,Grey,Male,Yes,16,Oct-1941,New Earth,DC,<100
576,Arnold Locane,Public,Neutral,Black,Blond,Male,Yes,1,Sep-2004,New Earth,DC,<10
577,Melody Case,Public,Neutral,Green,Red,Female,Yes,19,Jun-1986,New Earth,DC,<100
578,Bizarro II,Secret,Neutral,Blue,Black,Male,No,8,Mar-1994,New Earth,DC,<10
579,Joshua Turnbull,Non-dual,Neutral,Brown,Black,Male,No,1,Mar-2010,New Earth,DC,<10
580,Arthur Gordon Pym,Public,Neutral,Brown,Blond,Male,No,4,Sep-1988,New Earth,DC,<10
581,Kalibre,Public,Neutral,Blue,Black,Male,Yes,1,Sep-1995,New Earth,DC,<10
582,Catwoman III,Secret,Neutral,Blue,Black,Female,Yes,5,Sep-2010,New Earth,DC,<10
583,Kyle Knight,Secret,Neutral,Blue,Black,Male,Yes,7,Jan-1998,New Earth,DC,<10
584,Floyd Lawton,Secret,Neutral,Blue,Brown,Male,Yes,227,Jun-1950,New Earth,DC,<250
585,Simpson Flanders,Public,Neutral,Blue,Black,Male,No,10,May-1993,New Earth,DC,<10
586,David Shelby,Public,Neutral,Brown,No,Unknown,Yes,3,Dec-1991,New Earth,DC,<10
587,Harold Carew,Public,Neutral,Blue,Blond,Male,Yes,13,Jul-1982,New Earth,DC,<100
588,Ak-Var,Public,Neutral,Blue,Blond,Male,No,2,Aug-2009,New Earth,DC,<10
589,Mack Harlin,Public,Neutral,Black,Blond,Male,Yes,9,Jan-1995,New Earth,DC,<10
590,Chanda Madan,Public,Neutral,Black,Black,Female,Yes,12,Nov-1998,New Earth,DC,<100
591,Aimee DeWitt,Public,Neutral,Black,Brown,Female,Yes,1,Jul-1997,New Earth,DC,<10
592,Eraser,Secret,Neutral,Black,Brown,Male,Yes,6,Jul-2010,New Earth,DC,<10
593,Donna Anderson,Public,Neutral,Green,Brown,Female,No,5,Aug-2009,New Earth,DC,<10
594,Terry Chase,Public,Neutral,Green,Black,Female,Yes,11,Jan-1998,New Earth,DC,<100
595,Mighty Bruce,Public,Neutral,Blue,Brown,Male,Yes,11,Jan-1989,New Earth,DC,<100
596,Paul Proch,Public,Neutral,Brown,White,Male,Yes,1,Jul-2003,New Earth,DC,<10
597,Abednego Danner,Public,Neutral,Blue,Black,Male,No,1,Mar-1988,New Earth,DC,<10
598,Gloria Pemberton,Public,Neutral,Black,Red,Female,Yes,7,Oct-1941,New Earth,DC,<10
599,Brontes,Public,Neutral,Black,Brown,Male,Yes,4,Mar-1994,New Earth,DC,<10
600,Mars,Public,Neutral,Brown,Black,Male,Yes,11,May-1944,New Earth,DC,<100
601,Alan Markham,Public,Neutral,Black,Black,Male,Yes,3,May-1990,New Earth,DC,<10
602,Pele,Public,Neutral,Brown,Brown,Female,Yes,4,Oct-2009,New Earth,DC,<10
603,Patrick Noonan,Public,Neutral,Blue,Black,Male,No,10,Jan-1993,New Earth,DC,<10
604,Demeter,Public,Neutral,Brown,Blond,Female,Yes,41,Oct-1985,New Earth,DC,<100
605,Cleveland Brand,Public,Neutral,Blue,Black,Male,No,18,Apr-1968,New Earth,DC,<100
606,Crius,Public,Neutral,Blue,Blond,Male,Yes,14,Aug-1985,New Earth,DC,<100
607,Lena,Non-dual,Neutral,Blue,Blue,Female,Yes,8,Feb-1964,New Earth,DC,<10
608,Himon,Public,Neutral,Blue,White,Male,Yes,21,Aug-1972,New Earth,DC,<100
609,Violet,Secret,Neutral,Brown,Red,Female,Yes,5,Mar-2008,New Earth,DC,<10
610,Natalie Gurdin,Secret,Neutral,Brown,Brown,Female,Yes,13,Mar-1988,New Earth,DC,<100
611,Tyrone the Dog,Secret,Neutral,Blue,Grey,Male,Yes,14,Nov-2006,New Earth,DC,<100
612,Beverly Lewis,Secret,Neutral,Green,Red,Female,Yes,43,May-1980,New Earth,DC,<100
